a1,a2,a3,a4
10.1363,-0.01902,3.61628,0.144964
11.2614,-1.0341,-2.4031,1.96703
-2.4773,-0.418978,-9.71929,3.12986
-10.3085,5.20701,-8.31998,-1.66385
-6.57079,2.2785,-2.87133,-1.00662
2.49125,-0.170326,-1.24177,-2.25463
7.00049,-0.852695,-2.17547,-2.31358
-1.55366,0.0318225,-0.635584,3.57406
-2.99971,4.12536,0.0197168,7.27658
-3.76011,-3.01694,2.79598,1.36804
1.1007,4.54294,8.23995,-9.28376
5.91389,1.70744,7.90595,-8.99046
1.58254,-0.118941,3.6189,-2.48999
0.103924,3.7292,-1.12409,3.29374
4.83692,-2.15927,-2.64922,1.48334
4.27815,0.656707,-6.02395,3.73333
-6.35097,6.59887,-7.33207,6.01963
-11.0467,3.05727,-2.5452,0.698129
0.735695,4.46417,-2.14733,-1.15824
3.46347,7.50142,0.0608286,-0.85053
-4.69352,-2.0401,3.37775,-1.471
0.303388,-1.25374,-1.88162,6.58707
-1.87823,5.21243,-0.0718869,2.95532
-5.02352,-6.88908,6.02144,-2.2859
1.56245,0.0513467,5.20942,-1.53932
1.57914,3.32409,5.40698,1.31269
-4.83247,4.00578,6.82174,2.00033
0.30298,5.42014,6.74283,0.853644
8.8228,-1.2997,2.45937,-2.20793
0.514521,-0.357831,-2.11573,-1.32053
-7.69959,-2.29159,-1.48651,-0.590378
-3.28086,1.82187,-4.48806,5.60411
5.479,-3.10927,-4.68231,2.89969
0.279913,0.90319,-4.95215,-1.34129
-5.54905,5.72004,-6.75333,8.11555
-11.4286,6.02347,-1.08243,8.68673
-1.05907,0.396532,1.05537,1.47556
6.67117,0.0361626,0.0439982,-3.83831
-4.62622,-6.20725,4.78396,-8.2126
-2.42791,-1.61383,-2.32488,2.95705
2.50373,4.63338,-1.43243,5.95997
2.57945,-7.84735,3.95387,-0.994369
5.6843,6.58978,-0.666761,1.25648
-2.87379,3.85298,0.336056,-0.900541
-5.47428,0.267054,0.385169,-3.57859
4.96121,4.88461,-3.46358,0.331756
-0.211827,-2.15303,-1.9517,0.756646
-2.93403,-2.84571,-1.85127,4.00732
-0.610891,-0.448939,-4.54821,7.30209
-3.43826,3.0673,-0.291653,5.75473
-6.22478,-6.54905,6.87458,0.824386
4.00093,1.27305,11.2643,-4.00751
6.67877,0.454289,5.39084,-2.0099
-3.35712,-2.67867,3.00927,0.388975
-7.97409,3.3329,0.63032,0.286211
0.308136,0.645998,-2.30653,0.307686
0.503936,0.772493,-2.90789,2.26783
-6.9339,7.67008,0.699437,4.37441
-3.56418,0.635288,3.79453,0.173503
8.19184,-3.47032,-0.325453,-2.33188
2.82111,-0.36976,-2.62397,-1.0784
-6.16589,-5.47241,-1.69331,-0.532149
-2.02763,-2.40304,-7.19259,6.87763
-2.13143,-1.83984,-5.30022,5.58336
-3.69132,-3.44469,2.24415,1.03236
-1.04211,2.29613,-0.486036,-1.73706
-1.86466,3.38117,1.3346,-3.43893
-3.95795,-0.0808406,4.04133,-3.04013
5.18537,4.07737,4.25696,1.56405
5.81144,0.365215,4.69884,3.4406
0.642474,-1.49263,3.63781,4.08529
-3.04652,1.9077,0.0761434,2.02123
-4.42486,0.22828,-3.01508,-0.716777
-6.70092,0.591767,-1.50761,-8.05233
-1.91826,-0.809442,-2.7422,-4.83121
-1.22909,9.03102,-2.00316,10.0376
-6.94177,3.27447,7.38985,10.1736
8.5692,-2.99037,6.0002,2.61979
10.6367,-2.60858,0.579414,-6.66884
-13.1109,-13.9014,0.757932,-9.00747
-5.30074,-4.11025,-4.27864,3.00851
7.46197,-7.186,3.97028,5.59403
7.18923,-9.41153,7.09669,4.98725
1.39067,3.79008,0.822497,4.06511
-6.69943,-7.19183,-0.719184,-1.21517
-9.05649,2.00016,-5.64953,-6.52904
-4.74644,3.41357,-5.56372,-5.88061
-8.45444,-2.31667,0.841259,-0.0160248
2.69465,9.47613,0.335505,12.0671
7.68111,-0.521471,0.996048,11.2025
0.95361,-6.40655,4.36595,1.29843
-4.26,-10.9649,4.56626,-9.3871
-4.89882,-4.65297,3.99457,-15.3888
7.45098,-3.78771,-4.55414,1.34584
2.07861,2.5822,2.58657,7.77901
-2.05232,4.15465,7.67446,3.46799
14.08,0.390027,-3.4353,0.769907
2.06572,-2.10517,-12.6851,1.06306
-21.9742,7.6835,-10.1196,-2.37209
-12.8371,-3.524,-1.38525,-4.41713
12.4564,3.09686,0.132569,3.48658
11.8762,6.6348,1.49449,9.73988
-10.9218,-3.48347,9.45343,2.60293
2.67606,-6.99957,4.62048,-2.0184
10.5379,-16.7348,2.71707,-5.0314
-6.04025,-6.13756,8.10737,-11.252
-0.87196,-2.03006,0.685505,-4.0826
4.7228,1.50937,-1.73083,1.69348
-1.75801,4.91227,0.821945,0.794842
3.81449,3.66779,-1.6115,-2.38722
5.50668,-2.41646,-5.82239,0.128969
-4.31332,5.67992,-4.61967,-1.21762
-3.42401,-1.59756,-1.85996,-5.33926
6.63847,4.20915,-1.54128,-0.275887
9.17329,1.28756,2.54132,3.53991
1.08211,-4.719,3.56924,-2.22292
0.0332259,-0.521741,-0.665931,-4.7946
-2.72508,-1.67918,4.26524,-4.91725
3.94394,1.14046,3.86061,-4.01357
4.64993,1.73972,-1.97157,-1.23276
-3.16105,1.9096,0.40752,-2.02272
0.516824,1.1208,0.510161,1.61277
8.38832,-2.55421,-1.6533,-0.101924
2.71038,-4.04571,-1.30895,-2.41936
0.0717615,-4.38778,1.07675,-2.81874
5.66896,-5.22945,1.02985,-2.83806
8.06334,-2.29213,-2.8625,-1.62435
0.396874,-1.45493,-4.58021,-1.2525
-3.72959,0.350168,-8.36564,0.116863
-6.05395,3.78384,-6.80603,2.19217
-3.21939,3.81937,-1.2059,-0.983557
4.51777,3.21753,-1.4447,-2.0256
-1.21648,-0.329218,1.75054,-3.80516
1.68416,-4.1314,6.72751,-4.0568
11.3302,1.00203,5.80858,-0.69775
11.6085,-1.45846,4.28,-1.70074
0.806792,-0.124493,1.63438,-2.9757
1.22146,1.668,-3.02846,-1.94691
0.65889,2.86258,-6.08161,-3.16955
-6.5328,5.34504,-6.80934,-1.67494
-1.71283,2.76673,-6.81638,1.05744
0.172171,4.08822,-2.33564,1.04318
3.54745,1.34125,-0.170799,1.63122
5.20395,-1.31555,0.29812,1.84136
1.30979,-4.42642,0.524923,0.58773
-1.09693,-4.58165,2.56505,-3.00366
2.13452,-4.184,5.30544,-3.60294
5.54806,0.458633,1.38716,-0.923743
-1.68515,2.0929,-0.0150447,-1.9178
-6.13672,3.2258,0.709373,-0.655809
0.880336,5.31779,-0.225017,-0.352274
4.16036,4.58159,-0.852174,-2.38405
-0.4231,4.75012,0.654328,-1.34618
-0.542778,1.82405,2.41343,-1.88234
6.69871,-0.668164,-0.270405,-2.10992
6.53005,-3.95406,-2.60231,-1.16458
-1.48121,-3.92613,-2.07614,0.592919
-3.8646,-1.36558,-3.60278,1.83819
-0.948084,0.177442,-2.76262,0.785763
0.372449,2.66383,1.16119,-0.105671
-0.220651,3.88865,2.9912,0.439134
-0.605874,4.27356,2.49745,-0.896647
1.00558,4.73547,1.59948,-1.39692
1.44928,3.93176,0.963768,0.869646
-2.21203,4.44235,3.57283,4.08241
-1.63956,2.01834,4.53605,1.96185
4.11735,-0.0196892,2.74522,-1.85712
1.61265,-2.18746,1.55878,-4.83971
-2.79564,-2.3328,0.273978,-2.08643
-0.276827,0.541337,-3.13386,4.04407
-0.448203,0.864422,-2.82373,6.06259
-2.98804,1.23021,0.152299,0.933783
-0.378052,1.471,-2.99825,-2.98463
-2.48301,2.32176,-5.18461,-3.00596
-5.59247,-0.0233494,-2.9014,-1.9642
2.56655,0.654953,-1.51258,3.54366
6.89709,-0.897834,2.19587,1.82882
5.51835,-3.77238,3.24297,1.68613
2.17197,1.23998,1.2819,2.78482
-3.43012,0.047152,4.30249,-1.60633
-2.27296,1.84222,2.79806,-4.29807
1.3467,2.05277,-0.493068,-2.83243
-3.18452,1.34505,0.232591,-2.6896
-1.64282,1.16161,-0.414018,2.81221
4.96663,-0.209092,-1.50803,5.82607
3.67079,0.136906,-0.640959,3.37027
-1.91827,-1.02026,0.064972,2.9389
-3.17828,0.951736,-0.557219,3.24762
-3.65808,1.91258,-3.162,0.529792
-5.3519,-1.72297,-5.12266,-0.241439
-6.63525,3.74575,-1.52003,1.4293
-1.03357,0.409827,1.70529,8.42312
5.16012,3.17605,1.00074,7.99549
-1.42259,5.49065,1.74585,3.38022
-8.6539,-0.76361,3.38893,-2.74005
-5.78095,0.946313,0.0503487,-1.25308
-3.08642,0.537813,2.29631,-0.336131
-2.22927,-3.16566,5.68055,1.21512
2.95137,0.163615,1.87277,3.63316
-1.56561,-0.0629371,1.41489,2.96657
-4.89598,-3.64683,2.39908,-0.46354
-1.4211,2.47307,0.76166,-0.120947
-0.264209,0.766942,0.292327,-3.23657
-3.67586,-0.16896,-2.50491,-0.0151567
-3.41248,-0.208684,-3.13427,2.87217
-1.07306,0.836088,-0.345453,4.7846
3.42424,-2.25796,0.544515,0.744688
1.31386,0.89032,1.47256,1.78875
-4.67711,-0.523228,1.02406,-0.4412
-5.72898,1.08623,-0.485204,0.0667083
0.903265,3.67023,0.411247,2.67702
4.31478,0.000378922,1.02668,1.43622
0.420481,4.58241,1.14739,2.62758
-0.185374,0.682884,2.00604,0.365775
2.95516,-1.04358,1.77124,-0.462819
2.63059,-1.56203,-1.56376,-1.76819
-5.23507,-2.79811,-2.25396,-3.26366
-5.24172,-5.31879,-1.25584,-0.00405837
3.16277,-4.41163,-2.99383,0.906112
3.25789,-4.09506,-1.79415,-0.334112
0.160634,-3.99622,0.203069,-0.854848
0.820087,-2.63365,-1.74186,2.47235
2.8941,-0.0335153,-1.29198,-3.01418
3.27376,-4.38899,-3.80047,-4.62467
-2.3347,6.91518,-5.02926,6.03564
-10.3656,1.51154,2.9425,5.41675
2.19761,-0.971451,4.90137,-2.57833
10.3612,1.50558,-2.52864,-2.44747
-11.4266,-0.164349,-1.25446,-2.9264
-8.49691,-7.80857,-1.22383,-1.16948
17.6022,-1.90356,-0.943086,18.5767
4.72795,3.89245,16.2865,5.00642
0.0436694,-16.6026,7.58603,-10.823
3.56631,10.5509,-11.752,-5.02851
-27.3513,-5.10349,-3.29486,-10.3608
-13.9522,-4.64835,-4.23173,-5.96463
15.5848,2.5109,-1.15099,6.64155
8.48167,-1.84973,9.15461,1.66077
-1.41907,-0.0289047,2.59388,4.48338
7.23265,-2.05296,-1.722,4.47617
-1.51011,-0.664228,6.04159,-5.91807
-0.667617,-14.2635,-1.0787,-3.4163
4.52509,2.94272,-2.33784,-1.90497
-7.06892,0.262319,-0.00303974,-1.21185
-0.086322,-1.48706,-2.33481,-1.92284
5.72147,7.06161,-0.749117,4.32873
-6.61191,0.310992,4.95807,-4.99219
2.53276,-4.94459,-6.76822,0.292415
1.24927,8.41509,-3.09564,3.34822
-5.65937,-11.3358,5.93481,-5.26488
13.5908,2.4949,-2.77406,3.84374
7.34405,1.75342,1.02364,4.03644
-10.0945,-7.30421,7.07779,-3.6482
7.82059,1.35807,-6.1132,-0.440766
-2.8278,-5.42007,-2.95093,-4.08087
-12.192,-2.18461,-1.72489,-4.05176
6.66926,-3.30341,-8.69136,5.32653
4.09876,3.5512,2.72191,4.12796
0.400532,-3.23115,3.11302,3.70494
6.22759,-1.96796,-1.90245,-1.24414
-2.72617,-2.62999,-0.519692,-6.17347
-7.35549,-3.82417,1.49656,-3.06895
4.46919,-3.10573,1.99045,-3.02657
9.05754,-1.46469,-0.477201,-0.786529
-1.09898,-1.97229,-0.582601,4.70216
-10.3138,7.15706,2.59568,8.65445
-6.26645,0.563306,6.72517,-8.5722
10.0916,-1.5219,1.31887,-11.2268
1.70614,2.40799,-0.584118,-6.02516
-9.90375,-3.36686,2.76509,-5.70044
12.8712,2.47023,-0.245155,7.23738
16.0263,2.05901,4.01016,4.98206
-0.822576,-3.74106,2.02522,-1.87801
-4.05104,9.46068,-10.1715,-0.0748234
-8.23191,1.54409,-6.60654,-3.41543
-7.50964,3.49995,-3.1213,-0.487895
3.13658,0.782267,0.0321404,0.883342
9.30327,-1.1439,6.22439,3.53991
6.76044,3.65654,2.34445,8.24743
-6.41299,-3.24619,5.57998,-4.7871
-2.71938,-1.93813,3.53752,-12.097
1.6676,-5.59795,-0.125132,-5.82035
-8.40153,0.557341,8.79965,-7.92924
11.3567,-1.60148,3.41073,1.08844
14.598,2.82463,0.464777,5.8193
-5.27279,2.722,4.71375,-0.580281
1.69976,3.88987,-5.75658,-4.00866
0.471632,3.15002,-6.22232,-3.88154
-10.4821,7.17021,-1.12491,-1.6869
4.0305,1.92886,-0.77988,-4.83423
13.2814,0.485485,-0.814783,1.9865
6.10696,3.00522,-0.159345,6.87
-3.83055,-3.60805,1.18368,-2.71093
4.43608,-4.21789,-3.71273,-4.82933
1.94482,-4.96561,-2.72454,-1.08156
-9.38718,-1.03164,0.532653,-2.8075
-2.0389,2.83032,-1.64612,-1.38956
8.75454,3.66875,-0.783743,0.738349
2.48649,0.586085,0.43484,-1.43366
-5.72735,6.03718,-1.20989,-3.17531
-0.665991,2.45057,-0.547283,-2.40552
5.01059,1.61242,-2.86512,2.68869
-0.023229,0.550428,0.0351762,-1.35295
1.48944,-2.05079,-1.84754,1.80548
2.55365,3.09186,-3.88269,7.94015
-5.15596,-0.980259,-0.20087,3.73204
-3.676,1.72685,2.35894,-1.2267
5.19865,4.29729,1.96866,-3.37248
1.72473,3.9399,1.33474,-4.09543
-1.21784,2.66628,4.22082,-1.03875
7.17606,1.12339,0.599563,2.32362
4.2031,-1.1877,-1.03317,0.498088
-4.60995,-1.84241,-2.34915,-5.06671
-6.86131,5.86648,-4.30843,-1.50803
-6.35655,0.420137,-2.72371,0.699291
1.0015,5.27861,0.708136,-1.50976
3.80743,1.52633,1.1456,2.04905
2.67876,-3.0534,2.82855,1.29224
0.668517,2.46806,-2.14166,4.25494
-2.15885,0.30259,-2.35826,0.175097
-2.88601,-1.19908,-1.16685,1.88907
-0.0937885,3.32058,-2.36364,4.74699
0.257919,0.0371267,0.572799,6.56056
0.320744,2.39864,2.26127,0.78793
1.41888,2.98556,1.87747,-0.281358
-1.47782,-0.552913,1.16698,-2.70891
-4.5569,4.50324,-0.0775349,-0.794743
-3.54994,1.4988,-0.510033,-1.14685
2.26016,0.0963751,-0.431949,-0.304706
1.65647,-1.00588,-1.16616,1.30751
-3.04898,1.51697,1.33198,-1.37789
-3.19254,0.79298,0.189828,2.75442
-2.16482,1.33109,3.61698,0.827134
-0.315235,-3.59815,1.81773,-1.85538
-0.326633,1.94296,-1.6893,0.843708
-4.93493,0.333368,2.03005,-0.250658
-0.406011,0.658486,4.14191,3.57854
9.94752,3.87835,1.79828,4.81473
1.1954,-2.40913,3.02169,-0.20151
-5.14484,2.07841,-0.511964,-0.0850543
-6.76253,2.94665,-3.83372,0.650288
-3.21248,-6.11952,-2.23451,0.0900617
1.67588,2.25018,0.843059,3.07972
3.2397,-2.85504,3.26422,2.91354
0.845183,-2.36682,1.46842,-0.0805861
-3.66528,-0.465192,-1.54582,-1.56064
-6.22493,-0.58979,-0.831337,-5.29039
-2.56863,-3.9634,-0.200455,-1.54248
1.55891,2.93825,1.12284,-0.0439774
2.50806,-1.57247,2.38171,2.44872
2.43547,-0.733096,1.15816,1.7363
-0.893681,4.41877,-0.371937,1.26471
-1.4378,-3.098,0.229284,-1.29343
0.629165,3.64245,-1.38275,1.11006
-0.5109,1.41271,-1.79966,-0.884533
-2.79564,2.62262,-0.99799,1.92597
1.12267,-1.17983,-0.567009,2.10627
1.39554,-0.88264,0.459812,1.65342
1.08752,-3.82118,1.67329,-0.804974
-0.420803,-1.21467,0.976465,0.216751
-2.80433,-1.67659,0.582733,-4.17008
-1.99318,-2.44722,0.142923,1.29901
1.27749,-0.0862481,0.396214,-1.80191
0.979922,-0.879114,0.514168,0.295301
0.357378,-1.48353,0.421046,1.22723
-1.66196,1.09641,0.413183,4.47171
-4.65269,1.78434,1.8227,4.39373
-2.13633,-1.48732,4.11101,-0.332522
3.60864,-2.42526,1.416,2.42177
-2.70175,0.553957,0.81133,-0.169368
-7.87736,-4.0762,3.85537,-1.95079
5.22348,-0.0743167,-0.0743606,2.22835
4.98345,1.07187,1.80835,7.12165
-5.1462,-4.64197,7.35206,-3.67803
2.59924,-1.68676,-1.42373,-3.1743
-2.84626,3.58469,-5.47624,-10.5018
-12.6003,-8.87665,-0.525483,-6.15415
1.65484,1.96832,-1.71454,2.42725
13.8064,-6.41196,1.77014,4.84212
4.44327,-7.21649,4.24041,2.5094
-0.908065,7.13225,0.512789,0.0280878
-0.73099,-8.73416,-5.86253,-1.66585
-10.9947,4.97126,-3.97388,-3.20918
-4.4763,-2.65913,0.284331,-7.64588
12.2309,0.778341,-6.91101,2.87794
1.48211,3.07885,-1.32854,13.7701
-6.65344,4.72478,10.0242,0.404551
17.2879,-4.35089,-2.89533,4.56611
-0.768848,-2.17579,-2.95961,-3.79146
-17.0294,-6.35868,-1.86119,-4.60679
7.85912,-0.508575,-12.1777,4.40065
1.59283,-3.33079,1.71178,-1.70044
-1.25869,-8.42314,5.76195,-1.28305
11.0028,7.19177,-0.450985,-0.24172
-2.16564,-10.6583,-3.81399,-4.72252
-11.4702,6.66383,-2.82359,-6.47412
3.39357,-7.35274,-0.303646,-8.99103
3.98124,2.44488,-0.938805,-2.5005
1.70491,2.38428,-0.614603,10.224
-4.67631,11.1171,10.2431,-0.19531
8.90963,-6.84798,1.16975,2.37046
2.43139,-1.87074,0.878378,-7.39654
-11.5638,-2.52802,5.62206,-9.67434
9.23243,-9.26441,-6.00145,3.79214
8.65318,5.52659,0.348068,4.99302
-4.05607,-8.34776,9.72825,-6.93821
9.47071,4.9897,-1.96963,-3.68076
1.43706,1.66313,-11.9905,2.42782
-20.747,9.55803,-3.55683,-0.841293
-8.53966,1.07472,4.2818,-1.68574
20.8453,-0.880874,-3.28713,-5.0853
4.6027,-6.07328,-3.99416,-3.89725
-19.0574,-2.10339,4.6954,0.0422135
5.33122,-3.61089,3.46468,-1.5775
21.1944,-14.6072,4.54006,2.57671
-0.563958,2.32923,10.8791,-8.41869
-5.42341,-4.99936,1.01785,-3.27202
9.95078,-0.483899,-12.0917,-1.5161
-1.84324,4.43627,-1.78366,-2.79221
-1.76128,-1.25467,3.70735,-5.54665
14.7899,8.42297,-8.22809,3.03634
-4.04155,6.3543,-10.7155,8.5527
-20.3529,6.05264,-4.3643,0.00459638
-6.19712,-1.96523,1.42814,-3.28456
16.6571,-3.01163,1.87457,-9.70807
7.23277,-4.02753,3.07674,4.49073
-10.2135,0.503117,10.664,-0.432833
9.82716,-1.3916,4.84936,-5.27309
18.5021,-3.77793,-0.882931,-6.65168
-11.8964,0.721535,3.3441,-9.45426
-12.5117,3.15721,-1.46567,0.274837
10.0015,5.54544,-4.23365,2.00841
7.21147,-3.93466,1.64639,2.302
-1.16208,1.45068,2.54933,3.80843
4.66973,-1.01388,-2.60754,7.31868
0.343263,0.638833,-4.29298,2.53592
-8.92353,-1.74248,-1.18865,-0.116471
-9.31337,-1.92253,3.75384,-1.52331
7.55884,-2.50809,1.14671,-1.70188
6.05037,-1.0776,2.31328,-2.37885
-5.40768,6.06877,3.63575,-0.52666
-4.99613,-0.863654,2.89546,-3.59861
3.74487,6.1428,0.733523,-5.15866
4.78574,6.634,-1.20175,-1.17279
-3.0403,0.262872,1.29598,-1.89977
1.3395,6.8733,-2.30569,0.581831
6.16747,4.20768,-2.82124,-1.42083
0.217749,1.49257,0.601912,7.58459
-3.20217,10.101,-1.3433,-0.735357
-1.72886,2.58954,-4.50171,-0.918689
-0.761659,1.56009,-4.4846,-3.39899
-5.32219,6.92455,-1.63632,0.636024
-1.27457,0.941581,0.835061,2.13251
3.90824,-4.02414,4.16647,9.38894
1.98931,-2.4643,8.19553,6.66765
-1.34404,-0.822844,2.91768,-0.0804381
-5.58679,-3.46501,1.3633,-2.44803
-5.72668,0.0233048,2.83407,-0.719359
-2.1613,3.4643,3.80557,0.622188
1.71766,-6.56774,5.22751,-2.61883
4.12602,3.67133,1.29832,2.88861
-3.53339,6.43145,1.22548,2.26655
-6.30838,-4.52402,1.01454,-2.18759
4.25099,4.57781,-2.33439,-3.79924
2.28267,-5.37884,0.712416,-3.24362
-3.19878,-1.6873,1.82174,-2.3212
3.2766,-1.51159,-3.32465,1.28763
4.35561,0.499052,-2.2134,-0.209
-1.55477,-2.35014,-3.709,1.18659
-3.72146,5.58571,-1.3055,0.84429
-0.369246,6.03203,-2.78261,0.105056
4.47569,2.99899,-4.34568,2.79492
-2.37257,11.513,-1.19982,0.12509
-1.96428,-1.18104,0.690895,-0.868819
6.07629,0.522508,-2.11393,3.30744
3.71054,1.27592,-2.91257,4.40311
-5.96075,-3.04498,-2.0982,0.28637
-3.49907,-3.61659,-5.25827,0.264606
-1.03508,-0.749495,-5.91605,5.05341
-7.83435,-1.58642,0.288472,3.54742
-1.34201,1.49271,1.50871,4.48771
3.26547,0.414045,-0.915074,2.71565
-4.43478,-2.74562,3.15027,1.90666
-7.54099,0.0782158,3.81413,-4.18997
0.966619,-1.72499,4.54061,-6.76799
3.73035,-5.04477,2.18884,-5.06252
-2.84911,0.172715,3.28423,-2.66495
-5.76346,2.23799,3.96188,1.02387
4.65548,-0.861482,1.80104,0.875855
5.32294,2.47566,-0.863202,4.04826
-5.20021,1.64524,0.288196,-2.41301
-6.21639,-1.35974,-2.92719,-0.933388
1.28671,2.85135,-5.98117,3.58633
-1.43156,-1.85894,-1.63632,5.20691
-3.46854,-1.93025,0.85948,2.58666
2.98215,0.888301,-0.750076,8.1111
-1.36277,-0.75912,-0.470987,1.34197
-6.07866,-0.494063,0.340482,-1.50313
-3.30489,-0.113763,-0.709102,-1.75088
-0.0981392,-3.72979,0.364487,-2.07402
-1.51773,-2.73912,0.553489,1.73947
-0.588929,-0.225345,4.25256,0.322259
1.72797,-2.15016,3.60043,3.35962
2.11252,-0.844263,1.62487,-0.628411
-2.4738,0.209051,1.63439,0.330763
-2.9806,0.411877,1.97487,-1.29457
0.840291,-1.51253,-0.0155873,-1.33997
0.653446,3.20413,0.0464938,0.012095
-3.11059,-0.53582,2.66963,0.537443
-0.398557,-2.19734,1.98011,-0.594109
3.18202,-0.764,1.04641,-1.40425
0.169847,-6.81828,0.91218,-6.20113
1.06608,-3.47911,-3.44412,-0.790411
0.391836,0.848171,-0.738073,6.1325
-0.347673,-3.24713,6.04491,4.40441
5.46446,-1.91968,1.91583,-0.112287
-0.271959,-3.12904,-4.00547,-3.16161
-12.4954,-3.13257,-4.77059,-9.87568
-5.12178,-1.01658,-8.90105,-3.28585
4.42155,7.26852,-2.80096,9.2905
-0.916349,1.65229,11.3797,5.11712
9.0639,-3.93967,3.14006,-0.201647
-0.143868,4.06573,-7.44256,-6.75963
-19.0856,-9.50912,-5.66924,-6.66249
-5.29994,1.20149,-3.44329,1.38434
22.8593,-1.09318,4.10687,6.21177
12.9696,-1.90341,11.8594,-0.213609
-4.35839,9.24553,1.16506,-0.938718
-5.96197,0.569014,-5.55364,-8.30627
-5.83945,-0.813349,-5.64593,-9.03224
2.8067,3.949,-3.37721,-3.66563
-0.579839,-3.31587,5.75616,-1.01021
12.1963,1.51793,3.08778,2.97047
7.5629,6.44393,0.94267,8.52993
-8.73547,-8.77333,9.32555,1.13442
3.83062,-6.45371,2.55761,-10.3275
7.47945,-5.28163,-3.7428,-5.09322
-6.83948,-8.18695,-1.32508,-5.45959
-3.42756,0.0764564,2.94127,0.800767
10.4184,-1.32896,6.00807,-2.44313
13.4928,-7.14977,1.2608,9.54027
-1.31704,-1.47253,-8.58181,5.12707
-14.6924,3.00578,-10.9177,4.62146
-2.77611,-3.00783,-8.31749,0.0969884
-2.28383,2.4998,-3.30216,-4.86838
-4.95448,4.38679,1.8823,-3.9791
1.78075,4.25094,5.92392,1.28619
7.12937,-2.42389,9.7597,2.17099
9.58142,-8.75109,9.56587,-8.55388
8.43036,-7.71744,5.98821,-14.1747
-0.280102,-1.03095,-1.43669,-11.8433
1.24736,-0.818365,-3.09991,-4.79991
8.43959,-2.52761,1.20507,1.83244
6.34454,4.86362,2.68425,-0.613564
1.9349,-2.86724,-4.68629,-3.70728
-6.34177,2.73001,-9.56421,-7.99812
-9.28868,4.53131,-7.81463,-4.50762
0.947347,0.549628,0.952189,4.07796
22.7634,2.32761,1.49905,2.94886
8.31706,3.39909,1.62791,4.70938
-12.6661,2.97609,-2.20139,0.856834
-4.9519,1.13384,-5.01808,-0.218652
6.43342,2.48434,1.04766,-5.14669
-0.689886,-1.04681,2.36998,-3.14518
1.83381,-0.188735,-3.9576,1.15388
2.69761,1.18617,-1.59631,-3.11462
2.39977,1.62206,1.53851,-0.723533
5.42362,-3.21283,1.16809,-1.22769
2.62135,-0.997599,0.739734,-6.7713
1.77071,1.49339,-4.8455,-3.44035
0.327651,1.02429,-6.29254,-0.110987
