a1,a2,a3,a4
14.4576,-0.878923,-8.46026,-4.51814
-21.8899,-7.44908,2.71241,-12.7966
-4.27371,-3.75767,-8.84406,4.17957
10.9079,2.82008,-1.72018,4.51179
3.4389,-10.9987,11.4392,-0.174832
10.23,6.02436,1.55508,0.328608
1.75092,-8.72339,-1.86214,-2.52484
-12.9749,-1.45907,-0.409164,-6.82549
-0.0956824,0.662205,0.834666,-5.18906
8.9821,-2.30033,1.44844,-8.71458
-1.76779,-0.860484,0.811902,5.12894
-1.7534,7.31032,6.23503,3.16404
8.23038,4.23241,4.46186,-0.963791
4.89729,-10.8076,0.900334,-3.6783
-6.13184,11.6661,5.43115,-10.739
2.29598,-7.54955,-1.71894,-3.38111
6.83535,7.12539,-3.85149,3.53244
3.44026,4.69433,0.541643,1.97916
4.61397,-2.61149,-3.34836,1.08744
0.674493,9.07583,-12.0178,6.13352
-15.1731,4.46004,-7.44033,3.20498
-10.7405,-0.684367,-0.865529,1.21413
6.33778,-1.98104,-0.477729,-2.51101
2.9648,-4.33741,-0.373157,-4.83839
-2.10538,-3.64934,0.402857,5.91084
-0.487961,-6.55494,6.90578,7.81117
9.03013,-9.34028,9.05765,-2.69506
16.0347,-9.38502,-0.994243,-3.53245
-14.5665,-1.91976,1.51659,-8.85943
-10.738,-8.1004,-3.49515,-3.44683
9.34697,3.51289,-4.51935,-3.71506
5.88037,-3.11421,1.33642,0.0884888
1.98797,3.62,-3.52343,5.70632
-1.99086,5.98992,-3.98655,4.8845
-6.38544,1.35271,-4.03277,-0.419419
-3.67341,4.54207,1.7336,0.581984
-5.78529,-2.07663,12.3615,-10.0638
9.03067,3.28796,0.64594,0.484409
6.44592,-3.91711,-3.53709,9.43031
-15.6608,10.5241,5.67327,3.8119
4.79553,3.8555,-3.61779,4.6441
-0.18483,5.2178,-0.077512,-1.8496
-14.1797,1.86398,3.62542,0.770503
1.96395,8.83477,-2.75679,3.8475
5.72921,-3.12601,2.06304,0.853089
0.810183,-9.58269,1.38084,1.03267
4.13797,2.21486,-5.48809,7.19344
-6.24392,-11.447,-6.5036,3.09616
-8.11779,-1.73321,-2.4119,1.07822
-6.04839,-0.402226,5.24105,-2.51865
5.30043,-4.1838,6.93076,-6.11739
9.36257,-7.15393,-0.245821,3.16519
-6.54976,10.1907,2.86982,9.01882
-10.9735,-3.00833,3.76986,3.99912
4.17854,-1.38653,-1.23498,-4.22498
0.536768,7.84627,0.779346,-9.97239
-9.62083,-3.90261,3.26756,-1.86301
2.57211,9.80308,-0.961409,11.7649
8.85468,0.794937,4.84359,2.67487
12.3509,-3.22037,1.37422,-2.80172
-1.86955,11.9863,-10.7257,3.28179
-18.8884,5.12004,-10.1467,-0.685337
-8.28116,4.17357,-7.66079,-2.84769
2.36071,7.91813,0.718782,-1.34458
5.48157,4.7491,-2.44694,6.77907
-4.40003,2.37647,-0.557191,13.9856
-7.73922,4.0064,8.10657,3.70957
6.93305,-3.05415,4.37025,0.0835868
-2.10837,-5.73699,3.63839,-7.01949
-9.79003,-3.0829,7.7276,-6.3699
3.40918,1.41711,0.135082,8.06498
4.8209,-5.8159,4.55829,4.10895
5.33354,-3.74357,1.44361,1.09032
1.05348,5.17699,-3.43086,4.88176
-8.23707,-6.79613,-2.41935,-0.136065
-4.99408,8.50857,-6.80503,-2.15991
-3.76405,0.236487,-1.66803,-4.31146
-0.0586378,-2.23905,-1.39046,-3.29766
6.59532,0.497884,-3.80334,5.07576
-0.994354,3.64223,1.89363,2.01491
0.240422,-2.34589,2.50962,1.4874
3.76089,-5.78336,-0.746331,-0.71647
-2.75574,5.84133,1.65607,-3.79736
-5.62463,-5.40103,-1.5509,0.727407
-1.8492,8.78637,0.19675,2.41169
3.76157,0.454769,-1.77164,2.16307
0.378419,-0.999994,-0.919055,2.5133
-2.83186,6.63541,-0.634999,5.16641
-1.41133,1.55282,0.966142,1.75115
2.59179,-5.44861,-1.78888,0.804227
-1.85748,0.193509,-2.46349,0.946482
-7.38208,-2.33897,0.36768,0.608933
-0.699093,-2.24475,-1.81261,6.5094
0.492806,1.20222,0.573789,3.7763
-4.21074,-3.55525,4.37757,-2.53278
-1.047,5.54034,3.09842,-2.11379
0.264711,0.680373,4.51828,-2.75272
1.85445,2.4932,2.5768,1.10603
1.76327,6.09554,-0.239335,0.484262
-0.703435,-0.753782,1.28952,-1.8094
0.884813,4.14645,-2.25945,0.240397
-0.699229,1.86655,-1.23305,-0.813325
-2.51666,-1.17774,0.526884,-0.584161
0.594844,0.828968,-0.068957,2.21654
-0.243718,2.23547,1.63055,-2.39268
-0.609131,-1.30722,0.378165,-2.44284
1.22689,-3.00805,-0.312453,-0.914792
0.475438,-0.715684,-1.05384,-0.189538
0.104869,-2.32541,-2.54172,2.29941
0.866767,-1.06209,-0.511112,1.21932
1.63016,0.132363,-1.08571,2.03148
0.17882,3.05423,-1.16365,0.891424
-3.46106,3.05233,-0.650588,-1.86979
-1.08296,0.870048,-0.0555748,-1.22741
2.73644,0.912485,0.345193,-1.47819
4.24517,2.11778,-0.556914,1.70618
1.26461,0.885911,-0.405022,-0.725119
2.38351,-2.15282,1.7365,-10.2804
4.54016,-0.137304,-3.93082,-3.03204
-2.78722,7.24321,3.13953,4.08242
-3.19307,-7.47877,8.82809,2.16999
14.31,-3.69531,-0.718325,-1.55544
-0.139237,-1.83896,-1.01452,-9.1438
-12.5501,-5.59301,-2.19792,-7.64818
2.59966,4.43862,-6.77979,5.55657
8.58778,-5.66635,7.0087,5.62777
8.99228,-2.17953,10.1139,-3.27417
9.69148,-0.730327,-3.998,-4.43037
-10.02,-1.50042,-6.40689,-1.83664
-16.0342,1.93258,-2.54392,-0.0340246
6.71065,-3.2944,-1.54938,-5.8166
5.44209,-0.688433,-2.09887,-1.72566
-4.93478,3.07199,-1.60691,6.66419
-4.53572,1.97163,2.68538,3.57235
16.4558,-2.6988,3.78366,-0.609817
7.91639,-3.74032,7.4172,-6.62328
-7.6597,-7.33547,5.54621,-9.99055
5.56285,-2.07825,-8.35596,-3.12644
3.12777,0.238657,-4.25446,2.43143
-6.22492,3.7023,3.88754,1.39313
12.7387,-0.796896,-2.52295,-0.559661
3.76768,4.13859,-6.25913,1.69407
-16.7516,11.2832,-1.4982,2.94021
-8.26054,-2.59169,7.89177,-13.5318
16.8199,-3.10838,1.54557,-14.7651
8.76432,-1.63233,-0.249543,2.31527
-15.2939,-4.09323,9.62673,8.89213
14.7182,-7.25358,3.46056,5.98881
20.0241,-7.13752,0.0989391,-5.68443
-19.4625,-7.78342,4.48297,-12.1507
-9.81527,0.608924,-9.62903,-5.22207
10.3094,6.0211,-7.73942,4.30525
-0.493658,2.60505,6.51523,5.58165
9.00177,4.60308,2.57763,0.094825
15.1866,-3.74045,-8.93772,-5.19627
-12.5425,7.31209,-8.45749,0.259131
-18.4849,-0.467574,2.02428,-3.42464
13.8523,-5.86715,3.51009,-11.9383
15.2078,-4.13607,-0.870216,0.916789
-11.8206,1.77626,-0.0492275,11.1055
-9.31851,-3.83522,5.92587,8.08299
21.3403,-4.56206,6.71637,-7.2746
7.57418,-3.37168,8.04298,-11.4454
-14.9009,-6.86013,3.33709,-9.6765
4.42686,2.42907,-5.72289,-0.383393
12.7829,-0.0223323,-4.37725,7.8913
1.45213,-2.59955,-0.12538,7.87444
1.67643,-7.12437,-5.29715,-1.64769
0.0552075,3.35711,-13.7814,-1.48943
-18.2529,0.106468,-7.68686,0.88926
-10.6351,-0.315725,0.335262,-2.4992
9.53327,-1.572,4.03143,-0.632303
10.8942,-0.421748,2.97136,7.00001
-5.68935,0.851475,0.428659,9.44385
-6.52249,-5.03645,4.08524,-1.09092
6.19666,-3.56922,2.52355,-5.8754
-4.45254,-2.88712,1.82686,-4.49307
-6.759,-0.464591,1.15142,-1.28189
-0.470183,5.05944,3.7042,4.29242
9.22281,2.70999,1.65966,6.61634
5.8402,-0.946981,2.63723,-0.305853
-2.86823,5.04588,2.10899,-6.63626
-1.8241,3.19455,-2.15267,-1.2326
-2.82535,1.89774,-1.51517,1.56032
-1.95856,1.11613,2.59515,-2.20114
2.28201,-2.31701,0.29084,1.72924
0.156432,1.19178,-5.13657,6.38386
-10.8118,0.736504,-1.22794,1.64478
-3.31533,-1.91515,3.93679,-1.32282
-0.0578217,2.24929,6.35575,0.62363
2.47496,1.82602,2.43581,0.288676
-0.718902,2.73521,3.72751,-1.14872
2.23968,1.0985,0.991115,0.915634
1.97685,0.729725,-2.928,3.08203
-2.91124,0.970107,-1.95926,1.03151
2.312,0.928348,-1.48675,-0.134629
0.490908,1.74182,-5.12636,4.02117
-3.67748,-0.389887,-4.21859,-1.16817
-2.32805,-0.0794109,-5.06883,-5.96505
2.06002,1.99685,-9.18329,7.65579
-7.86297,3.52835,-2.68726,14.95
-7.99554,0.634684,6.36955,3.30182
13.6268,0.712235,0.37803,-4.73838
-0.914431,-2.67982,-1.00169,-1.93681
-18.205,-1.5419,2.94888,-1.90712
4.90937,-4.20739,-1.02349,3.66012
13.1715,0.629261,1.56985,8.36822
-6.22071,-1.03985,6.41259,1.14206
-3.00473,3.17557,-1.99788,-2.14277
0.391854,9.48298,-4.68613,-0.887412
-9.89288,3.8071,5.50138,-5.19281
-0.697327,2.54296,2.40767,-3.6835
11.4852,2.64912,-2.39769,5.41431
-3.99635,0.446229,-0.259474,9.54892
-7.94791,-2.13018,1.33035,7.21202
7.39412,-3.23434,0.478463,-2.25144
-7.81737,-4.01202,3.52251,-2.01161
-10.9802,-1.4474,4.33315,-4.51137
6.72531,-1.41215,-1.5847,1.56335
5.77819,4.68945,-2.28497,7.18795
-7.45807,-1.51275,1.13032,3.32546
2.50156,4.53787,-6.80655,1.97858
-4.21739,5.88092,-7.3043,1.65328
-12.8383,1.69491,-0.801649,-1.39604
-0.521473,3.26899,-1.10957,-1.79066
6.58365,-3.34985,2.88528,-1.51149
4.3464,-1.0042,3.66391,2.63292
2.84485,-1.95054,3.47726,5.59288
3.36726,-1.02128,1.72629,-0.970575
-3.01735,-1.91651,-2.04824,0.250192
-6.02491,-0.23953,-1.14323,-2.14263
-5.28079,3.62895,-2.46018,-0.929066
-1.09517,3.57566,-4.28247,1.61754
-0.269768,-0.630268,-0.168421,3.03677
0.752518,2.51625,2.20335,3.91782
4.5502,-1.86919,2.90708,1.38477
2.84241,0.495987,0.834671,3.04844
-4.38727,0.905571,-0.286513,0.479932
-6.14256,-2.55793,-0.634443,-2.36631
0.248702,3.66528,-3.54274,1.12058
-0.81022,0.98841,-0.99341,2.11334
-1.1124,1.99224,-0.738602,1.20937
1.84889,2.97247,-1.40563,0.856972
1.09744,-1.18438,1.58668,-2.79149
0.756996,-2.42344,-2.236,0.854521
-0.818226,-1.55519,-1.66223,-1.36145
-0.47181,-3.34768,-1.64899,-1.8352
1.17831,-0.48208,-3.32145,2.33328
-0.294328,-3.24179,0.550202,0.746857
0.00269692,1.62875,-0.0799899,1.45323
0.425506,-0.0436177,0.238279,1.87207
-2.86972,0.609331,2.36973,0.486705
-1.2371,4.22672,1.67084,-2.61638
0.618728,-0.451982,0.650222,-4.25324
-0.203958,3.88804,0.302154,0.834343
-2.87501,2.34325,3.43311,1.68124
2.10005,1.96038,5.52069,-2.77348
6.01036,0.253436,2.67517,-1.22093
0.707062,0.0854536,3.38165,-2.90636
-2.0279,1.01227,-1.95732,-5.43005
4.08044,-3.48082,-6.15,-0.8939
3.30525,-0.724902,-0.0998555,1.98146
2.17726,-2.02768,2.11258,2.40491
5.67466,-1.10493,-0.852968,0.750316
0.601903,-1.04243,-0.654723,-0.80382
-5.87633,-4.08659,-0.595815,-7.32534
-2.50797,-1.87746,-5.04289,-7.45188
-0.988109,1.94451,-0.737773,3.06934
-2.76673,-1.29379,8.26882,5.83358
11.0586,-2.76971,7.72457,-1.01151
10.8263,0.887539,0.186683,-5.44317
-10.4238,-1.33786,1.4072,-10.0599
-2.82589,-5.21772,-3.77147,-6.57284
11.7314,0.885235,-1.36162,3.48717
5.86246,1.46361,7.70953,-0.255989
9.0798,-4.70808,-1.28478,-2.22694
5.15999,9.68594,-9.22743,-3.33068
-12.7132,-1.90186,-2.40403,-6.91111
-0.232453,2.74172,-7.62574,-1.94964
5.07383,1.77504,-3.79285,2.3794
-5.46845,0.330174,7.99152,-1.14569
9.52744,-1.05721,0.639876,0.928602
7.78817,-2.6344,4.01709,-4.92142
-4.62663,-9.63923,5.84848,-7.33874
5.29297,-5.57619,-2.00864,-0.969712
3.51489,-2.47685,-0.256161,-2.07129
2.01443,-4.19844,-1.87165,1.21153
4.18954,0.767823,-4.82202,-1.08689
1.09866,-2.2019,-4.71786,-4.18637
-3.22441,4.88848,-7.5122,-1.2535
-2.54623,-2.68402,-1.1384,2.07082
1.99584,4.77771,1.99752,0.542914
6.19829,-2.06008,0.821291,-3.11391
1.46394,-6.05194,0.552135,-5.16716
-2.62439,-0.559902,1.24868,-3.72963
3.46631,-4.61982,3.58128,0.141804
8.80476,1.5756,3.90645,3.28841
4.09211,-0.758797,6.96608,1.66639
0.227807,3.59451,2.9504,-5.60358
-1.7572,3.7248,-4.82478,-6.45452
-4.83912,-1.87624,-9.17846,-5.40166
-3.83352,5.02067,-6.9532,6.01878
-1.60699,1.15666,0.849297,2.885
11.5156,-1.86187,-0.555806,0.466381
3.56347,2.14287,-2.74023,0.569
-8.35565,-9.87771,4.80704,-6.76554
3.38083,-5.67232,-0.687969,-2.63122
5.16447,1.13782,0.020445,4.73503
-9.19924,-3.11136,4.43579,7.64066
-0.415226,-0.377548,0.525509,1.1925
0.54315,-0.770185,0.545237,-3.24939
-9.03912,2.15439,1.15639,-9.80161
-0.986345,-4.11641,-4.9259,-5.41968
7.8263,0.199069,-3.44161,8.56783
3.15124,5.99304,11.4792,7.36191
13.3318,-8.72108,3.69482,-3.27577
10.2109,5.94857,-10.7469,1.67057
-25.442,-4.00158,-1.11288,-3.55739
-13.3914,3.51357,-1.39487,-4.05882
10.2815,4.05006,-3.98323,0.247594
4.99432,2.35776,5.18242,2.07831
-9.2702,10.9243,1.71664,12.9462
-2.02396,1.51812,5.89359,3.74227
7.4328,-0.697244,7.40396,-7.11707
1.15118,-5.23643,3.4447,-5.96347
-12.6498,-4.05771,8.46361,-14.5684
9.3581,-0.0101291,-10.5118,4.87699
12.2608,5.50726,-4.06159,12.5407
-8.43992,-5.43004,13.7907,0.267627
15.2998,8.36147,-8.53254,3.18853
-3.72253,-0.948743,-11.2665,2.67356
-28.7356,4.19214,-0.726183,-2.0269
-3.85347,3.87828,-3.15907,-3.27649
19.1438,-8.38864,-2.89723,3.37229
-5.74458,4.52296,-1.51806,15.3923
-16.9051,-5.09367,2.56439,5.2954
9.26122,-1.7911,-4.67482,0.397774
-1.56981,-1.36728,3.56197,-0.428081
-16.9228,-6.14711,15.6762,-10.6573
14.3922,3.39738,-4.12092,1.32697
13.879,1.81775,-0.135447,3.40775
-14.3366,0.0211897,10.3281,-0.216501
11.2324,8.44458,-8.71644,2.18914
1.82121,1.16846,-12.6664,-0.636923
-23.272,9.67659,-5.81118,3.32156
-10.6533,6.95267,1.64449,0.666429
15.5245,-6.54965,8.64144,-5.54435
14.5805,3.0225,2.95619,6.6097
-11.1543,-3.16316,7.89868,3.73204
-4.47968,-7.48176,1.21461,4.01366
10.7287,1.14406,-3.2344,2.65497
-11.4376,-2.52661,7.48191,-1.38855
-14.8156,4.8356,3.90134,-2.03338
2.96793,9.9609,3.29612,-6.3346
4.76704,0.147685,4.51084,-3.77373
2.8184,3.32051,2.18818,4.46623
3.4788,0.61367,-3.13672,2.50147
3.70866,2.48927,-9.63441,6.91612
-6.21678,2.34542,-5.07572,5.00599
-8.11616,-5.5446,2.67324,1.80375
0.636777,0.0877592,-0.506553,2.36815
-0.963955,-1.47398,-0.159037,0.182157
-11.9958,-3.23067,0.0496934,2.64286
-3.43921,-1.32945,1.54723,1.46144
8.91141,0.420199,-3.99455,1.82825
0.38263,-1.48238,-3.40257,4.93277
-5.54674,-2.37734,2.67269,2.09445
4.59797,2.93329,-3.36739,0.109517
-0.990821,2.96719,-2.77624,-3.28571
-9.35162,3.43521,1.64021,-6.13499
-3.52157,7.26003,1.28897,-0.413525
6.53222,5.26756,3.44167,-2.97656
8.44572,8.02849,2.82431,-0.0382152
3.39141,1.12779,0.130261,1.72966
0.463094,1.51161,-0.539111,1.49862
0.150058,-1.47994,-5.20871,3.77643
-2.79549,-0.0117558,-1.06846,-0.378358
-6.23903,-4.69113,0.584971,-0.326184
-2.66021,1.4304,1.97366,1.23963
-0.0656886,-0.119134,6.86413,-0.347082
3.94625,0.678748,6.00589,3.03157
1.89869,4.29437,3.04421,3.63922
-2.57256,-0.679754,0.4844,1.46302
-5.31742,2.6136,-4.40511,2.15743
-3.83094,-1.71476,-4.59839,0.773371
-2.96117,-2.21736,-3.42202,2.13755
-0.563398,-2.31755,0.0335529,0.862154
3.20376,-3.07544,1.1884,-0.614729
3.2199,-3.30456,-0.142481,-0.535459
-1.09205,-1.54868,-0.171177,-2.35753
-1.83522,-1.27237,-1.89827,-2.19942
0.50353,-1.24878,-2.59124,-1.92615
0.289819,2.42989,-2.91889,-0.61055
-1.596,3.14629,-2.0354,0.299621
-0.565976,1.54971,0.507577,-1.19427
3.81558,2.80381,0.499161,0.847308
1.47059,2.63787,3.195,-0.328779
0.557263,0.0416625,4.22789,-4.16216
3.14772,3.47249,-1.8355,-0.477519
-1.5348,0.467516,-1.11205,2.56964
-6.24269,0.9495,3.55286,3.5033
4.78522,1.39596,3.95984,-0.578265
6.67226,-0.406969,0.0394855,-4.85239
-5.7979,3.2397,0.067629,-5.96131
-7.02983,-0.322774,0.388795,-3.04099
8.44097,-2.09655,-1.43887,4.64595
9.817,-2.88251,0.23649,5.4989
-3.36539,-0.458353,3.74407,-1.06138
0.94805,-3.88471,-2.11638,-3.40448
-1.85231,-0.78781,-0.581739,-5.40498
-2.9799,-2.42805,2.34725,-4.72772
4.7266,-1.46421,1.93779,-1.05389
6.08743,-3.48149,0.977048,-0.871423
4.20311,0.611773,-1.75066,-6.29497
2.26275,1.05227,-6.06281,-3.46285
-4.41278,5.55037,-4.94604,5.66797
-6.29181,3.58367,4.8883,1.1187
10.2786,-4.77627,1.07652,-4.49856
4.0084,3.55818,-2.18122,-9.76183
-9.3622,-9.02952,-1.25456,-5.39071
4.41669,0.00681882,-4.40552,7.19443
11.5257,-3.48258,4.53816,5.61478
7.31814,-7.79711,6.56931,-4.14847
2.10467,6.37836,-8.24751,-0.488186
-13.2759,-5.63191,-9.76809,-2.52443
-11.9136,4.15052,-3.49362,-2.55282
5.47751,2.37037,1.94745,-1.27095
11.8511,-2.743,5.44703,0.371827
7.46428,3.22289,0.0928759,11.4752
-7.10595,2.16388,5.13786,2.96888
1.21617,-11.9847,3.57425,-3.76235
5.32092,-12.0495,1.47315,-10.202
-8.8805,-2.11865,5.94685,-17.5012
5.69868,-13.0012,-4.49147,-0.532866
9.23489,9.24694,-0.0755707,7.91291
2.58447,-2.40554,11.4732,-1.2855
13.5008,-0.0974415,-4.35268,-3.58046
-0.977251,8.22643,-14.8089,-0.704379
-25.8482,-0.594068,-10.5524,-0.844472
-2.88939,3.38057,-4.60984,-3.39468
11.8712,-3.91006,2.89715,2.13423
8.77287,3.03023,5.97913,5.41603
-2.32424,-6.65852,8.25213,8.0517
-2.2602,2.96014,6.34527,-1.08401
1.50709,-15.5347,2.54453,-5.70779
-6.82222,2.24374,5.84352,-11.8768
-4.82378,0.312685,1.86384,-9.95497
10.0391,-2.15499,-4.43932,2.84002
6.59817,6.82278,4.76634,0.183162
1.82623,-2.76035,4.59238,-1.26763
14.797,2.68274,-11.9662,-0.183644
-6.96822,-4.13349,-12.1392,-1.37847
-20.2921,5.67673,-3.06788,-2.58886
9.2969,-8.08562,-1.36644,2.5473
12.8825,-3.16139,2.99413,1.02156
-1.89451,-3.67456,-1.46839,5.70097
-9.02284,5.72419,-0.693484,9.10903
-4.29717,1.01349,8.3,2.87058
4.50516,-1.26193,4.97687,-1.14671
-4.40165,8.78,3.76849,-13.2397
-5.36369,-9.57998,-0.782053,-10.5826
8.36526,11.3738,-9.89073,9.67329
4.49077,-5.55735,4.11546,2.23627
8.59756,-7.43417,1.81832,-0.938301
10.9719,9.47796,-11.6381,0.1908
-17.5302,-7.35838,-7.5133,-0.668925
-12.8952,4.65799,-3.90998,-0.720235
2.57212,1.09023,4.02827,0.93407
10.0466,-6.99652,3.52251,-3.5022
2.40427,-1.01707,-4.02379,13.7393
-17.5927,2.45226,8.35091,3.89937
0.397558,-4.75282,2.56136,4.56524
7.17322,-4.81329,-0.408876,-3.21841
-22.9586,2.97736,14.0426,-10.9542
3.57148,-6.3593,1.39713,3.58718
15.984,7.77902,-1.48026,2.9327
-4.19391,-6.03838,2.44948,-2.45021
0.445185,4.53394,-2.68518,1.70314
4.77857,4.9785,-7.52944,6.22098
-5.06721,6.95023,-7.87337,2.61475
-12.979,5.52584,0.0966019,3.53976
1.76246,1.84907,2.94944,-3.8347
9.98417,-4.33361,-3.13451,-3.19823
-2.39819,-3.41438,-1.15164,2.30228
-13.372,5.30593,0.976636,3.53717
-6.27851,-6.9614,4.95728,1.2634
10.1781,5.26742,4.0033,-7.29984
-0.376416,4.52513,6.70962,-5.59321
-3.60868,0.500598,-0.554698,3.19112
2.42205,7.22586,-5.22168,6.12053
3.90541,-4.50512,1.53702,-1.72885
7.01908,0.652717,-2.74588,2.17127
-4.75024,9.63212,-5.60175,6.09069
-12.1597,0.861509,-3.99275,-0.645001
-2.76822,3.84913,-1.90489,4.07996
4.0757,2.12117,2.9693,-1.01368
2.19192,-6.52891,-0.2694,3.75538
-3.63175,-0.259187,-3.54135,9.96212
-11.7663,-1.89658,6.67223,0.713408
1.87739,-6.41583,1.25448,-1.22281
3.27282,1.80717,3.08132,-9.11816
-7.91764,-5.68154,5.52773,-4.49063
0.222926,3.69484,1.55785,4.88794
7.38789,-3.60501,3.89873,-1.64251
9.18008,-3.53247,1.46418,-3.67098
-0.0958094,6.96162,-2.99048,2.7338
-6.89699,-1.94091,-5.50615,-1.14916
-3.35155,8.16786,-9.77691,1.72692
0.883328,1.97258,-5.37909,1.43376
-3.50501,2.08348,-0.857101,-0.137094
-1.3158,-0.2398,-2.57206,5.18081
-1.22692,7.45052,3.97267,1.35319
-2.72656,-4.45305,6.84965,-2.21557
3.55791,-1.8258,3.05028,-2.71267
-0.632598,5.28627,0.78115,-2.84671
-4.18523,-5.38204,-0.405978,2.42176
1.18022,8.7434,0.0524562,2.13149
7.49101,-3.88864,1.98387,-1.85309
4.03052,1.87293,-0.0545992,0.785615
-4.18808,8.4153,-0.68893,3.8407
-5.29693,1.44491,-0.191178,-1.0686
5.30763,-1.80614,-4.40414,5.81685
0.379512,1.24384,-2.69277,2.88946
-7.26335,-2.30508,0.378865,5.99326
-1.50413,-6.50369,-0.477992,1.14104
-1.75272,-2.10279,-0.362383,0.804928
-6.80757,-4.67147,5.52249,-7.10137
1.12065,-5.96815,2.65159,-5.23001
4.2658,8.90555,-3.26336,4.3685
-6.93308,1.46497,4.15505,1.42814
-1.60129,3.02874,7.06624,-4.72138
12.3336,9.42522,0.781565,-7.08912
-0.929487,-4.26311,-2.09376,-2.09104
-9.19082,8.00327,-5.32156,-0.590811
1.10979,-0.924881,-5.88595,2.12846
9.48009,-4.9326,-1.62166,5.81512
0.440573,1.45263,1.0361,8.64536
-7.57177,-1.8235,2.91991,-1.53226
0.736648,-2.03256,-0.370109,-4.66128
-4.26854,-3.50793,1.22358,-1.2502
