a1,a2,a3,a4
-8.96286,0.641729,-1.23502,0.38177
-0.741279,-4.07873,-0.43707,-4.43932
0.136633,-4.66199,3.09107,-3.62024
-0.801933,-6.24257,2.6496,-3.06318
2.74812,-2.40853,1.46344,-2.897
4.84656,-1.63681,0.784962,-1.93307
2.67987,-2.40188,3.16708,-0.113455
7.22642,-2.01494,1.16835,-1.6957
5.49339,2.02992,-0.780724,-3.2628
-1.70386,4.7369,-2.38159,-1.91232
-4.7117,4.56051,-3.60059,0.940988
-0.232579,1.74426,-5.40673,0.699573
-1.21809,3.94349,-5.3183,0.690637
-6.69263,2.55597,-2.65419,2.86885
-5.31172,-0.0386057,2.36996,0.565534
4.09755,1.70779,6.98893,-2.98319
7.62671,2.63854,8.37527,-2.60111
2.59465,0.19676,8.09439,-0.836979
2.10943,0.461817,3.17288,-1.39158
2.07849,1.938,-2.14361,-0.291309
-2.23115,0.920616,-4.60658,1.77592
-6.89427,2.92027,-2.85051,2.7165
-2.20469,3.11374,-0.288767,0.151021
3.87543,2.49198,1.43033,-0.431834
1.03286,-0.0643652,2.87157,-1.70362
0.405298,-0.117512,2.77445,-1.34806
3.24121,-0.761648,-1.02064,0.092649
1.70792,-1.69389,-4.75944,3.85569
-5.51322,0.678473,-4.77489,3.68923
-4.86937,-0.221637,-3.03468,1.71179
-0.354428,1.34118,-3.6188,1.26888
-2.03277,2.26814,-1.26951,0.672765
-4.29947,1.92648,3.16708,-1.83363
4.00284,1.60882,3.3736,-0.35559
5.53993,0.910584,1.82599,3.41221
-0.889996,-0.324405,2.44432,2.4232
-0.984165,-1.07795,0.351908,0.198295
1.62583,-0.207129,-0.814527,-1.22785
-0.0131689,-0.55489,-0.840325,-2.16541
-2.43415,1.11029,-2.4107,1.17822
-1.45989,2.02681,-2.71104,5.09289
-2.81883,3.35968,0.528632,3.24992
-0.407619,3.46896,1.60788,1.7102
-0.813603,4.19512,1.05784,3.46698
-6.03182,1.4228,4.10519,1.3323
-3.45033,0.465479,3.45527,-1.8172
3.03415,0.270381,1.1402,-0.0403813
-2.20442,-3.28016,2.76065,1.42944
-3.7156,-0.989691,5.40655,2.88571
3.73933,2.18462,4.79788,4.04825
4.07177,1.52788,4.75842,0.730417
-2.92561,1.00508,1.00831,-2.59261
-6.73917,1.71077,-2.60081,-2.51333
-5.14509,-2.93335,-5.38618,1.43838
-1.28485,-3.22159,-6.04286,5.68065
-0.941558,-1.40985,-2.46395,5.68699
-1.1284,0.183068,-0.759346,7.40327
-1.28879,-0.148694,0.325004,5.88459
-3.59497,0.796835,2.13198,-1.01973
-4.59107,0.999797,1.37252,-5.17928
-3.32291,-0.51313,-1.66752,-0.219821
-2.11012,3.32877,-0.19427,3.6248
1.22324,2.69576,0.479379,5.35103
3.00403,3.54001,-0.860883,6.93413
-2.91544,2.32562,-0.634218,4.36922
-6.85627,3.60156,1.387,-2.18112
-2.86605,2.63312,0.811719,-2.28259
-0.336789,-0.345147,2.43645,0.0693006
0.482641,-1.15049,3.12652,0.878437
3.15207,-0.832554,1.05839,1.75704
2.55096,-1.20052,-1.38374,3.60217
-2.91856,0.0378637,-2.44588,3.76879
-6.21514,0.842797,-2.18087,0.641202
-3.4217,0.854999,-2.18694,-0.142568
-1.97212,0.777041,-2.44119,3.5366
-4.57465,0.522017,1.20973,3.51858
-1.38391,-1.99867,3.79327,1.72216
4.75822,-3.48895,2.38513,2.74317
-0.0508914,-2.51007,2.64049,1.43737
-4.8018,-3.1881,2.56558,-1.87225
-0.668415,-0.578478,0.108822,-1.86951
1.32541,-1.0888,-0.941039,-1.03458
-1.48188,2.23235,-0.231935,-0.420591
0.204884,1.8812,-2.37691,2.23339
0.403398,2.15697,-2.44092,2.53101
-1.53954,0.151886,-1.82714,1.95954
-1.99139,1.01959,-1.03761,0.249894
-1.51051,-0.951185,-0.132054,-1.09367
-1.6234,-1.81103,1.98933,-2.29311
0.942222,-2.99721,3.10499,-1.21171
3.94599,-3.53695,2.29725,0.15866
3.15261,-2.51197,0.811579,1.06883
0.102573,-0.276136,0.482687,1.48032
-0.200829,-0.273018,0.0409452,-2.5338
0.644247,0.202187,-2.4761,-2.44704
-4.55796,6.77614,-0.418041,1.44674
-6.79589,0.592654,6.48276,0.786195
7.10932,-0.603017,3.08278,-2.20994
6.98842,-0.674467,-2.05395,-1.78217
-9.27427,-1.84587,1.43073,-8.35774
-1.28987,-7.79657,-0.595456,-2.23675
14.4291,-3.13414,-0.793012,14.3093
1.29976,-3.0856,11.6178,3.91623
5.37521,-9.02492,1.70748,-8.064
3.87502,7.47207,-11.9828,-5.59854
-21.867,-4.86711,-3.33875,-5.57361
-8.75783,0.365289,-0.969599,-2.17867
18.1934,6.26149,2.82825,4.35856
11.0759,-4.59962,2.79127,0.461474
-7.18342,2.14558,-3.6871,-0.332673
-1.18838,-4.54959,-5.64155,-2.51953
5.30655,-2.03975,-0.854404,-2.42268
3.59794,-10.0986,-1.89668,0.0933704
1.84727,1.23272,1.27374,-2.93448
-0.11046,-1.79462,-2.27358,-0.95401
2.02733,-2.24135,-4.55692,1.01579
-6.02355,5.64013,1.13867,-2.51305
2.4633,-1.91759,0.436744,-9.05099
6.28365,2.37782,-4.47635,-0.151359
-5.44741,0.185918,2.39133,-0.41079
3.25967,-0.776015,1.72375,-5.68704
15.8179,3.53594,-5.49876,3.92963
-1.50101,-2.73825,4.23252,4.76947
-5.73168,-7.70438,5.35536,-3.23354
12.7721,5.08249,-5.1569,-1.12293
-6.24214,-6.33896,-0.471296,-4.03302
-12.4901,-4.55894,-0.332924,-3.48923
5.26937,1.01417,-4.16623,1.20748
8.44234,0.239473,1.90682,3.84244
-2.38326,-2.3429,0.653613,5.36501
0.255902,-0.533599,0.507515,-2.31415
0.761618,-0.525329,-0.617946,-5.26229
-2.22817,-4.82373,0.928839,-3.73295
1.25607,-1.55939,2.81928,-4.13925
5.13395,-0.769778,-1.11032,-0.642548
1.44034,-3.10838,-3.0438,3.24603
-5.39001,-0.939523,0.657613,0.959582
0.53393,-0.958504,3.712,-6.44213
9.22934,-3.50278,-0.17248,-5.18864
-1.1337,1.57981,-0.448121,-2.35277
-5.78012,-2.28731,-0.743351,-0.865227
6.17591,2.79107,-1.14522,2.05798
6.22164,0.523918,-1.74037,1.94254
-2.31162,1.31638,-0.128196,-1.26951
-3.97748,5.01836,-2.63158,-1.7372
-3.51858,1.89381,0.656095,-3.80271
3.51422,4.62735,-1.41397,-0.0204906
2.88679,1.398,1.71409,2.30185
-1.69369,4.26278,3.67848,1.8735
3.76932,0.767961,1.92448,1.79654
2.25936,-0.558816,2.7125,-4.54439
-1.40806,-2.43564,-0.764735,-5.31274
-4.32702,-0.878376,0.00465632,-5.16039
2.07482,-2.05818,0.486268,-0.615885
7.96796,1.40545,-0.787637,2.88787
2.6895,-0.25539,0.120265,0.339398
1.16665,2.22516,-2.70277,-1.14714
-1.31905,0.800907,-3.81913,-1.26115
-0.689992,1.14596,-0.0836374,-3.07025
3.51639,3.83259,-1.48253,-0.220108
3.40689,0.496261,-0.310165,0.38941
0.0288926,2.39898,-0.687894,0.491742
-0.823917,2.63475,-2.40754,0.224095
-0.853226,2.39423,-3.51893,-0.941614
-2.82697,2.74918,-2.41651,-1.89445
-2.13224,4.04382,0.243046,-2.91747
3.31801,2.70471,0.372037,1.43693
5.41401,1.95048,2.03167,3.26376
4.54397,2.63977,2.52846,1.69464
2.54037,3.76128,-0.329342,0.99129
-2.38584,-1.57891,-1.11308,-0.962081
-5.03939,0.54385,-1.75859,-1.55128
-2.43306,1.68854,-0.0445968,-4.30831
1.74672,-2.22427,0.0672871,-1.85827
1.71809,1.73817,-0.839235,6.1103
-4.94889,0.297367,4.44069,5.36054
1.17846,-1.04107,3.8712,-0.274444
4.44193,2.68017,-1.62739,0.37125
-7.77842,1.28018,4.88644,-4.9749
-6.24459,1.2029,6.44384,-2.35522
12.6664,2.86212,0.852681,5.77851
2.57905,-3.19867,4.82587,4.38104
-6.28367,-1.56427,2.79541,-1.9815
0.567852,5.12927,-6.44654,-1.98121
-8.49364,-0.786858,-3.62006,-2.25145
-5.73372,4.3162,-1.07501,-1.07191
3.09317,2.69332,0.970221,2.01172
8.45821,-2.39971,3.22625,1.86874
2.7302,4.61312,-0.746667,6.34883
-2.41583,-0.0159552,-0.432812,1.81729
-5.75258,-0.962026,0.405558,-0.103796
-0.159174,2.92747,-1.5311,1.36112
-3.59402,0.0601048,-0.28437,2.70685
-5.39341,-1.33555,1.33264,2.19318
-0.482523,5.33399,-0.851929,2.76681
0.521174,-2.72659,1.39748,-0.0692056
-1.37468,1.80989,0.349961,1.84453
-1.56003,3.91882,0.715411,2.17502
-0.932877,1.41603,-0.333622,1.03525
-0.0527934,1.45033,-1.65471,0.407571
-2.16643,1.70983,-1.77515,1.54647
-3.09944,-0.0505272,0.484055,4.03067
0.888622,-1.92721,2.20398,2.73135
1.76423,0.373293,0.0425895,2.33356
-3.95075,-1.43425,0.552758,0.375142
-6.76197,-1.78187,0.539238,0.258542
-1.08851,1.42159,-0.132618,1.18039
0.372729,0.998584,1.40727,1.86673
-0.508168,0.294386,2.44375,3.29633
-1.64932,2.55191,0.687818,4.11152
-0.962593,1.75742,0.784665,1.50583
-1.80916,-0.248743,-0.528696,1.91861
-3.86391,0.00763678,1.35954,0.895301
-3.32807,-1.51207,0.647258,2.87
-0.844272,-1.73998,-0.191802,4.04782
-3.52537,-1.27914,0.332852,2.59746
-4.53205,-0.395846,0.392036,1.11956
-2.05205,-0.703204,0.875716,0.172065
-0.555796,-1.63951,0.534546,0.643077
-1.56492,2.63963,0.636221,1.83113
-1.44606,-0.944941,1.10073,0.775098
0.371915,0.748848,0.15861,1.39917
-0.616856,1.57954,0.0352757,1.31371
-2.48028,1.07722,1.96103,0.491021
-0.598131,0.219276,1.96448,0.401662
1.70534,0.868158,2.21363,-0.843751
-0.540463,0.386717,0.727411,-0.265652
-2.8822,-1.32321,0.579382,-0.415113
-1.3603,-0.248878,0.328574,0.587011
0.973563,1.23381,0.203032,-0.250375
-0.567329,-0.0118856,0.595522,-1.89344
-1.09448,0.88497,0.534683,-0.880215
1.1524,0.556055,0.641186,2.74519
3.1925,-2.00802,1.29511,2.47495
2.54173,0.878327,-0.355285,1.77434
-0.773578,-0.792278,-1.4057,-1.00388
-3.0727,-3.25317,-2.15302,-2.06538
-1.41308,-0.23315,-2.48922,-2.78617
-0.0764041,1.8103,-0.852486,-0.509085
1.52799,0.0474985,0.933519,1.82969
3.42331,-0.00836005,0.69154,-0.879639
3.55954,1.74007,-2.2638,-1.79658
-2.33618,2.05366,-1.39149,-0.74877
-2.47377,-3.12085,2.26426,-0.376198
7.28327,-2.87437,-0.666381,2.52712
3.93852,-2.83898,0.897787,0.125656
-3.34056,-7.82463,1.15963,-2.25837
-0.330687,0.773525,-4.49803,0.223952
-0.0941797,-3.37601,-2.65891,-3.22043
-1.76208,-5.63286,-0.611888,-3.43734
2.26343,4.39091,-2.93938,2.23483
1.6611,-1.57131,-2.43983,6.3556
-2.62384,3.16378,2.18866,1.89584
4.44044,-0.979241,-0.736051,-6.16699
4.20623,-1.88938,-4.82444,-5.02534
-8.46909,-0.523695,-0.301897,5.53292
-5.79925,0.853788,7.2851,2.06043
18.8066,-6.71057,-1.66189,2.18525
3.30295,-2.86216,1.117,-6.00945
-16.7029,-2.65039,3.66274,-6.53999
8.1316,-3.23989,-8.52971,2.61086
2.81487,2.56263,1.11231,-1.70319
-2.70784,-8.79212,5.6005,-4.34117
10.4755,9.03504,-2.64332,-0.0318758
1.22052,-9.86116,-4.14265,1.11481
-9.60942,7.81171,0.0574825,-1.26533
3.28015,-3.36638,1.51735,-3.00827
7.3716,-5.50595,3.2868,-10.3095
5.56625,-0.507018,-4.43595,4.36202
-9.04536,6.53753,3.46256,3.72555
-1.95489,-4.10691,5.18359,-0.165771
14.9439,-3.61232,-1.27271,-3.86425
-5.93454,7.04026,5.61747,-10.9391
-5.04428,-16.6137,-0.510354,-2.45828
10.555,18.0348,-7.83868,8.46607
1.15335,-9.09676,4.76985,0.756362
4.76419,-3.94964,2.60212,-2.83128
8.53039,10.9561,-10.2724,0.251048
-11.0012,-6.02441,-11.2976,3.13016
-19.9069,4.006,0.222479,1.09823
7.63946,-5.58635,3.35771,-7.83066
24.1396,-4.76935,-5.78311,-2.87524
-12.3058,-0.798377,2.30426,6.83512
-14.9738,4.54629,7.97379,-0.465269
27.5643,-9.26068,-3.22564,-0.665608
7.19331,-9.91661,5.98402,-8.16417
-18.4598,2.96842,8.28943,-7.87145
11.4199,-6.12162,-7.25374,0.111244
10.6523,-0.0628603,-0.824899,-6.01205
-6.66591,-2.18888,5.16648,-4.80123
9.16936,4.18863,-3.4759,-1.79399
6.7051,-1.54596,-9.62566,3.38411
-12.5528,12.8009,-8.68809,1.9398
-12.5559,3.12555,0.727266,-0.584031
9.0684,4.07623,1.91398,-6.49574
10.109,6.30095,0.0515471,2.91339
-6.58327,0.894328,8.83989,2.83902
1.39162,2.4219,4.08475,2.32996
14.0403,1.28805,-1.77309,-3.78757
-2.94991,0.680249,0.573304,-4.90413
-11.3088,-6.45487,-2.46729,2.17329
0.630403,11.6707,-6.47083,1.85707
0.113832,-6.39223,-0.462071,-3.21798
2.87905,1.48423,0.0326461,-1.17236
3.48328,1.91022,-2.44232,5.89007
-2.05191,-2.37502,-0.329908,2.22503
2.24552,-1.51396,-0.68515,2.16666
-4.22648,-2.50437,1.54246,-1.83362
-2.78613,-5.11562,2.57535,-5.33839
1.89571,-4.1789,-1.02094,2.52885
-8.42105,7.24499,5.46529,5.64202
-2.96673,-8.2315,9.77193,-1.07032
12.6936,8.19079,3.75144,-5.10231
0.710595,4.9758,2.51106,-7.00696
-8.706,-1.12485,-1.13144,1.05629
2.00223,12.6246,-3.66353,4.34746
3.58762,-3.84863,1.04208,-1.75969
8.25033,3.36078,-3.21627,2.77805
-6.4028,9.84173,-4.74139,5.55901
-8.86978,0.795357,-3.25876,-0.0997598
-2.17417,5.03207,-0.444001,-1.61902
5.2619,5.27475,2.59949,-2.58396
2.09097,-0.475561,-2.5491,3.35918
-5.58717,2.23914,-1.19725,6.77732
-4.45064,4.15704,1.80292,2.08148
0.872065,-2.76563,0.346498,2.40115
-0.304772,-1.71489,3.58975,-3.83787
-2.64664,1.47163,6.04003,0.702458
3.83892,0.368148,3.46876,4.54232
1.46625,-6.31278,3.41565,1.10314
2.25895,-1.57429,-2.25208,0.347759
-2.03427,-3.36326,-5.60887,3.40227
-10.4814,0.446241,-6.22127,4.23821
-7.9536,3.37733,-6.3297,5.74983
0.124822,-0.838912,0.796654,-2.53337
1.37697,4.81745,-0.0720674,-0.0660336
-0.699629,3.98594,0.620482,7.00317
-7.24489,2.27263,7.23791,1.04822
7.5731,-5.01705,2.1234,-0.277037
4.79608,1.5344,0.104932,-3.26554
-9.91934,-6.63315,1.44713,-3.20399
-3.76825,0.958731,-3.52378,3.71416
2.49573,7.67749,0.285657,4.06901
1.85853,-2.8185,4.02446,-0.256715
1.40682,10.3187,0.666145,1.65861
-4.92351,5.25889,0.964686,2.13625
-5.11552,4.13101,2.28577,-0.678435
4.43297,0.426854,0.0155347,0.00992211
-1.77199,-0.533723,-1.71487,0.635727
-5.82952,-4.46741,-0.190299,3.5882
-4.42336,-2.22548,-1.63803,5.29035
0.203386,-2.81742,-0.382888,3.09182
-2.97365,-7.18632,2.92728,0.0680059
-2.24459,2.6631,4.55063,0.382494
-0.234349,-0.179726,2.74393,1.86658
0.763785,0.348083,2.19665,1.14234
-0.586328,3.52145,1.22391,0.688334
-1.60577,-0.0834646,0.530807,-0.469449
-1.04374,-0.507013,-1.31397,0.247878
-0.903571,3.5571,-0.843117,0.487131
-0.848345,-2.46776,1.08526,-0.964818
1.03747,-1.75556,-1.84069,-0.276749
0.115187,1.39042,-2.78198,0.898473
-3.78033,-1.73089,-0.584584,0.260561
-0.0922822,0.0999742,-0.390202,2.08364
1.46218,0.260771,0.11569,1.88215
-0.560005,-2.5609,2.41504,0.91058
-1.57903,0.641477,1.11837,0.499959
0.14816,0.582636,2.07897,-1.04711
1.00368,-1.76817,1.35386,-1.67868
0.721992,0.749398,0.0640935,-0.445523
-1.07712,1.56938,-0.349919,0.798304
-0.961918,0.676457,-1.30404,2.26567
0.515201,3.1928,-2.28519,2.57858
-1.67945,3.10536,-2.02059,1.33504
-3.02874,2.62663,-0.304117,0.600993
-0.398263,1.42851,0.0741638,-0.332382
2.65598,-0.677164,1.01697,-1.05764
0.958635,-2.45854,0.693043,-2.27754
0.674365,-2.46301,0.190462,-1.58025
0.568527,-2.74515,-1.98472,1.32596
-2.10877,1.5824,-0.710266,0.832607
-1.83739,-1.23805,1.43636,-1.10621
2.12597,-0.213755,0.722014,-0.726429
0.27815,0.115431,1.68662,-0.791287
-0.787828,-1.75881,2.1623,-0.370432
2.69587,-0.529654,-0.279424,2.7841
2.34389,-3.93635,0.19322,-4.77485
1.92936,-5.90021,-1.34073,-4.43615
-1.74322,3.36662,-4.24999,8.64941
-9.50318,3.20894,6.39195,5.91789
5.45254,-8.11693,3.22112,-1.83016
7.35125,3.54057,-4.69353,-7.14821
-15.4784,-6.30139,-1.46793,-9.23245
-7.17312,0.553217,-2.5807,1.94686
14.3651,4.33465,0.282478,10.2331
12.2009,-4.83646,12.2375,2.18208
1.61578,3.62761,5.7601,-2.71886
-1.64512,-0.650996,-3.64781,-8.57796
-8.83952,-3.19256,-2.31375,-8.19919
-0.612517,3.50043,-0.605834,-7.89912
3.56442,-4.08399,2.61645,-4.74617
10.5216,-1.72248,-2.50896,8.51911
-0.517942,9.69396,-1.35564,9.88314
-7.02752,-4.1991,2.37102,-1.6232
5.76748,-4.76541,1.877,-10.1726
-1.35637,-6.81672,3.36805,-9.92873
0.0374364,-6.55085,-1.34681,-2.41792
9.30382,-4.42755,-4.92295,7.25208
4.52985,1.40235,2.70957,3.31478
5.65988,-4.47582,-1.42586,-0.107686
2.57768,-1.22599,-11.5623,-1.85049
-14.1294,6.95079,-12.6503,-1.92918
-14.5398,1.88691,-4.46935,-5.8388
7.9628,1.70184,-2.79799,-7.42422
17.6211,2.70784,-4.88281,5.0916
-9.85869,11.4173,8.4609,11.829
-3.46865,-4.44802,12.6746,2.69085
24.1631,-5.22828,5.8259,-10.9993
0.11383,-14.0994,8.30391,-18.1507
-13.3024,-7.9823,3.06205,-14.8027
11.6173,-0.014316,-11.7072,2.68595
14.4862,-2.76128,-1.26141,10.6405
-0.29826,6.034,11.0694,4.67723
11.703,-0.358415,-1.14111,-3.1204
2.51187,2.88735,-16.201,-7.77113
-29.5176,1.18515,-10.9669,-7.82576
-8.27777,-0.563275,-3.39824,-5.4707
19.4466,-3.14416,-0.710823,7.90686
10.2366,3.10658,1.19107,15.8986
-10.9955,2.92097,3.29148,6.01661
-2.23537,-5.68016,4.54869,-8.40688
9.07912,-4.11165,6.13865,-10.6923
-3.70719,-4.22784,5.77265,-8.3377
-3.18709,-0.717428,-3.88744,-1.20753
7.3773,-0.457523,-6.24998,7.47721
3.00619,4.10634,-3.11585,10.6665
-4.17872,-2.48972,0.168245,1.45697
-0.335168,1.60504,-3.87144,-7.52611
-2.84896,4.23541,-3.94939,-6.20763
-9.50196,-2.27754,3.35494,-4.44278
6.00683,3.34357,5.22082,-0.449414
18.0199,-3.36678,2.8249,4.77336
1.32174,1.10204,1.98625,5.42771
-12.4445,-0.451151,-1.49443,0.820789
-3.68657,2.4558,-0.183411,-6.19077
-1.73332,-0.066784,4.0508,-6.81369
-7.39999,6.84883,4.37169,-0.647879
4.14721,2.30897,6.17756,-1.55113
11.7895,4.24544,6.03505,-0.67166
8.60543,3.79708,0.966882,5.39211
-3.42645,-0.411019,1.32792,2.71925
-2.04784,2.93765,-0.651641,-2.12116
5.70682,-0.0822397,-4.05382,-1.61253
-4.47438,3.44485,-2.39115,-0.102353
-6.54691,-1.44616,-3.15061,0.792684
1.37819,1.95402,-5.93557,1.72995
0.841126,-0.440168,-5.17184,3.40501
-5.62747,2.63775,0.677859,1.15127
0.272857,1.33538,0.253086,1.28286
5.24114,1.80868,-1.96638,1.43852
-1.68379,-1.38041,0.771946,-1.54133
-0.0104627,-0.699666,0.97778,-3.18771
4.16688,-2.20446,-3.58822,1.50915
-1.65774,-1.16836,-3.3301,7.5363
-8.49786,1.64789,3.34638,5.63453
2.71351,-0.78481,6.0516,-3.25357
7.64787,1.09391,0.42305,-3.8765
-4.86775,1.52573,2.12324,-7.01763
-3.59009,-0.31652,-1.97135,-0.369279
6.43453,5.16942,-5.29434,11.4044
-0.536803,-0.718647,1.72855,8.49922
-1.1603,-0.332925,-0.31406,0.0250562
-4.17207,4.78288,-5.60613,-0.0210648
-13.2348,1.26352,1.53954,-3.09114
-6.75764,3.89728,3.83792,-1.02204
11.3561,-1.25717,0.954325,5.89641
-1.72829,2.67015,7.58569,3.07755
-4.40572,-3.80754,3.41232,1.2108
1.7493,6.74037,0.258051,-1.15218
-6.54704,-4.50279,5.07596,-2.2699
-1.31349,2.66066,6.7985,-2.11093
3.8358,2.24321,3.85848,-0.539062
4.21505,-3.05779,1.4736,-2.8405
0.117221,-1.62309,-5.99007,3.96942
-4.53843,-3.26753,-5.07113,6.61749
-4.52215,-1.85819,-4.55599,4.88924
1.56747,-2.17273,-7.17485,7.63964
-10.2255,4.97459,-2.11883,3.72786
-10.2738,-0.201954,1.83988,-2.12246
2.63359,5.36831,-1.35468,-1.25653
1.43436,0.214951,1.99949,1.37698
-3.36295,0.667379,3.93339,1.3666
4.9087,0.204919,-1.58507,4.88146
3.03767,2.21989,-2.17677,3.5317
-7.18234,-0.377393,-2.92161,1.72433
-9.70142,4.98056,-2.38923,0.755787
-2.79984,2.70351,1.82456,-0.462818
2.92871,2.3815,4.51502,-0.542665
3.23483,0.939079,2.74046,1.49646
0.362277,-1.61496,3.47868,0.528208
0.973695,-3.1828,0.474228,1.99702
1.25932,-1.97818,-1.90279,4.01856
-3.94628,-5.39626,-2.07455,2.6675
-6.64121,-1.03631,-4.30547,2.03896
-6.3389,0.41127,-3.4813,0.687902
-3.2951,-2.68888,1.32019,0.713125
2.09626,-0.454809,2.52083,3.23292
1.51645,-1.73413,3.7637,3.99882
-1.65353,-1.99539,3.44929,1.35421
-2.00035,-3.03393,-0.214597,0.445911
-4.13882,0.25427,-1.43594,-0.804834
-5.32095,-1.09691,1.96059,-0.978653
0.894587,-0.161551,2.60899,-0.85355
4.91548,1.09988,1.29728,1.06581
-0.409662,-0.639196,2.32893,0.869936
-1.33466,-0.22107,1.30335,-0.886411
2.20481,-1.64628,-2.96355,-1.25884
-0.302332,0.38063,-2.68253,0.749733
-5.40997,0.0643242,0.842436,1.97583
1.73057,-2.09911,0.879547,2.87188
5.45118,0.815432,0.422354,0.522011
-0.995299,-4.121,1.29618,-5.69828
-3.25738,-1.12077,-1.94776,-5.56856
-1.62409,2.02588,-1.99453,0.389701
-0.784438,-0.0304453,4.58137,3.77326
5.63898,-2.19185,5.11168,1.54518
6.31146,0.628062,1.20209,-1.68993
-6.16264,0.0948299,-1.26129,-6.34671
-7.6711,-4.45927,-0.413672,-5.94575
