a1,a2,a3,a4
-1.68422,0.938312,1.07441,-0.499897
2.17358,-1.1351,0.32213,-0.216685
3.51161,-0.184147,-0.797538,0.657165
3.50008,3.03314,-1.40607,0.629204
4.15763,4.12469,0.0161387,-0.181374
2.94932,1.93577,2.65279,0.566796
1.15875,0.856558,3.3728,-0.326223
0.821294,1.78582,0.599563,-1.03836
-0.644834,2.78503,-0.851342,-1.14487
-1.01622,1.14195,-0.634748,-2.62291
1.17531,-1.53194,-0.139616,-0.92104
0.312457,-1.88973,-0.268883,0.536385
1.94033,-0.383177,-2.7633,0.927261
2.71077,-0.705177,-3.95636,1.15412
1.12768,-2.8899,-1.65798,0.0888665
0.764575,-4.59453,-1.43228,-0.179789
-1.22586,-2.31342,-0.873967,0.59418
-1.89644,-0.238107,-1.01206,1.01403
-1.25964,-0.966709,-0.189971,0.605134
-2.05031,-4.2385,-0.255778,-2.05403
-0.571291,-4.40527,-0.941429,-0.986907
-0.604942,-0.684705,-1.16671,2.57955
0.331046,3.8717,0.914244,2.83105
2.25119,2.98162,0.604115,1.14417
2.51999,-0.857026,-0.749806,0.601386
1.2882,-3.1837,-2.78455,-1.18696
1.08358,-0.596443,-3.92588,-4.89855
-1.47105,3.76351,-4.04673,-0.142892
-5.51406,7.5844,-0.164174,5.83959
-2.21083,5.85942,1.89885,4.57068
-0.121344,0.0281696,2.64175,-1.86177
-2.84002,-3.3228,2.52739,-7.08858
0.384778,-3.04812,2.12496,-5.37244
4.13294,-0.639422,5.85838,1.28715
4.36659,-2.00945,8.38577,3.24657
6.18348,-4.21925,5.95564,3.12435
4.76104,-3.38056,-1.10491,0.283871
3.10699,0.53049,-4.62215,-2.6281
-3.0901,1.56252,-3.70956,-1.7407
-6.78615,3.40246,1.54637,-0.684383
-5.01486,2.07446,3.41846,-0.621687
-3.83558,-0.458153,2.68052,1.32851
-4.11415,-1.10188,-0.792298,2.96624
1.48047,0.20266,-1.17899,2.43715
3.97269,-2.51516,1.85056,0.056436
3.45815,-7.10817,2.67266,-3.978
4.25696,-8.27673,-0.23881,-5.11474
1.83706,-3.0789,-4.08218,-1.24519
-0.219856,5.56603,-5.02375,4.28833
-1.7294,6.67995,-2.17933,5.19375
-1.86347,1.05206,2.2156,2.70162
-2.39673,-4.67764,-0.469063,-0.653684
-2.85685,-2.80055,-3.30645,-1.75771
-3.18671,0.931397,-4.74121,-2.64237
1.18195,1.92722,0.286947,-0.29812
0.194675,-3.4554,3.16986,4.83861
0.851414,-3.41473,1.42441,5.27835
2.68431,1.46951,-2.08014,-0.242631
1.58509,3.83794,0.464913,-4.86338
-0.428819,-1.36097,2.30707,-5.86781
1.64628,-5.24274,4.34884,-3.54432
1.88537,-3.16675,4.71374,0.202869
2.74958,1.14168,1.06255,3.32555
5.33135,0.0819939,-0.808854,0.529464
5.42239,-6.90385,-2.09283,-3.32136
3.06845,-7.66567,-4.09405,-2.00417
-0.945119,-1.57966,-6.90384,-1.38615
-0.644159,5.27101,-5.44052,-0.831396
-4.31077,4.40141,-4.0459,3.47718
-5.28312,2.76958,-0.395394,6.75782
-2.96215,1.61702,-0.677381,3.23922
-1.7674,0.841914,1.56637,-0.721858
-2.19075,-4.36812,2.50228,-2.0549
1.29512,-7.29622,3.28063,-0.0714073
2.10437,-5.85067,2.53304,0.451202
2.06122,-1.76351,1.86546,0.16799
3.35869,-0.514283,-0.431678,1.31064
2.00871,-1.70209,-2.18154,1.44381
-0.463829,0.336204,-2.40462,-1.80873
-3.37261,6.01886,-3.98217,-2.0549
-4.54117,9.62947,-2.71116,-1.1025
-2.92307,4.44967,-0.486723,-0.148516
-0.975786,-1.14703,2.82137,1.29666
-0.320812,-2.43408,1.16036,1.29839
4.09182,2.12463,1.55685,-0.366294
4.09277,3.34579,4.22813,-1.45014
4.843,1.11728,5.69476,-2.05634
5.4863,-0.281765,0.953972,0.0917452
2.67047,3.46849,-2.79214,0.106158
-0.398834,6.47007,-4.80122,-0.0337907
-3.22539,5.47479,-3.67535,2.52593
-6.03566,2.70436,-0.971233,4.18729
-5.84651,0.253365,0.268458,3.17018
-3.50749,-1.12032,2.17849,1.00653
-0.220674,-4.70598,0.511126,0.43895
3.01987,-7.2832,-1.98633,-0.107585
2.06176,-8.11756,-3.87208,0.0260222
1.95498,-4.88386,-1.49106,0.6083
0.514764,-1.5356,-0.161695,1.72472
-2.08736,0.903196,0.0422065,2.24992
-4.27603,2.54587,1.10614,0.411421
-2.27067,2.69406,2.92525,-2.08877
0.578403,0.156833,3.28091,-1.70741
1.39919,-3.00555,1.25527,-0.851143
4.03551,-2.85573,-1.31047,0.381298
3.75083,-1.00671,-3.21609,2.23464
2.88364,2.28407,-1.20756,2.10017
1.48481,3.2079,-1.40359,1.98415
-0.0051993,5.26586,-0.619855,0.908231
-2.03037,6.47929,-1.55314,-0.734255
-1.17593,7.11868,-0.365184,-1.21406
-1.26888,3.87143,0.599004,-0.0435926
0.782208,0.0253211,1.10586,1.29017
1.39702,-2.61603,-0.220053,1.3925
0.970817,-2.47571,-0.588401,0.33042
1.25482,-2.12117,-0.100167,-0.314266
0.0874762,-3.08893,0.938795,-0.197234
-1.02518,-2.85763,2.24512,0.506689
-1.79848,-0.998708,1.62376,0.691461
-0.535069,1.88479,1.68818,1.08753
-0.714315,1.18845,0.336883,0.893962
0.233478,-0.131137,0.549201,-0.273478
0.0101327,-2.19872,-1.03745,-1.20094
0.537559,-1.04399,0.114771,-0.681073
-0.196794,-0.156897,-0.116309,0.354777
0.457909,1.74568,0.107459,1.57886
-0.095977,2.15147,-0.951507,1.98876
0.147315,3.35135,0.146639,0.975394
0.612323,4.21797,-0.680282,0.332581
0.22113,5.47817,-2.26156,0.000365556
-0.585139,5.6989,-2.85864,0.000942015
-0.65217,4.58634,-1.7427,0.556557
-0.498162,3.24898,0.0642776,1.57136
-0.292049,1.17829,-0.614752,2.49364
-0.280923,0.558689,-0.0808543,3.24138
-0.871716,-1.30566,-1.29019,2.58574
-0.114296,-2.12483,-1.06325,1.76161
-2.64749,-3.3689,-1.94853,1.46961
-3.21413,-1.57763,-0.42975,0.91558
-3.26895,-0.186996,-0.0990651,2.81173
-3.00584,0.906313,2.39453,2.51238
-1.20199,-1.71213,1.78103,-0.68338
1.15712,-3.87448,0.865123,-1.14358
-0.305076,-4.08164,-1.8503,1.65453
0.500785,-1.50184,-1.99999,3.00976
0.432533,-0.505878,-0.175908,3.58613
-2.30609,-1.65505,1.49394,3.11339
-3.51753,-1.13022,1.35708,-0.858064
-3.14438,2.01142,0.591276,-1.73062
-3.16664,4.87553,2.54324,-0.646195
-0.734535,2.28136,4.08299,-0.180084
3.45244,-2.36006,4.39671,0.20935
3.23643,-5.06472,0.813388,1.74475
3.35434,-2.09134,-2.04345,0.0555651
2.37412,0.945631,-3.63976,-0.994266
-0.471975,2.14632,-0.59268,-1.85932
-2.89227,0.706063,1.04019,-0.872766
-2.76378,1.67844,1.83745,0.230392
-3.05686,2.91519,0.50588,0.370629
-0.68243,2.30535,0.600519,-1.47364
0.926443,-1.76948,0.58286,-0.867865
1.45577,-3.67084,1.99583,0.0474933
2.8436,-2.32738,1.56705,-0.525561
3.27306,-0.198114,1.15221,0.577741
1.31085,-0.111072,2.37383,-0.601373
2.21712,-1.29386,2.82137,-1.57582
1.12414,-0.428192,2.40308,-0.837743
-0.712554,2.22102,1.00405,-0.838464
1.23364,2.88943,-1.49603,-2.23391
0.396031,0.499576,-2.65722,-0.451335
-0.409695,-1.15246,-1.87638,-0.445859
1.52741,-0.744633,-2.3544,0.66047
1.0643,0.907669,-1.2775,-0.626884
1.15481,0.565467,-1.07885,-3.07404
1.95578,-0.172625,-0.85356,-1.39206
-0.931015,1.14927,1.14559,3.47155
0.92712,3.50916,3.59793,2.06918
2.544,0.0684341,2.30651,-2.0552
0.119359,-6.12997,0.997285,-5.43327
0.682336,-8.72943,-2.84954,-4.7491
2.59773,-4.47834,-2.0549,4.35606
-0.924231,-0.220892,3.69119,9.45921
2.22784,-1.24465,4.52225,2.27629
4.68613,-6.96731,-5.15012,-3.24699
-2.17271,-4.66775,-8.49161,-3.61279
-3.3756,3.66968,-7.35883,-3.86559
0.154366,9.08417,-3.15125,0.340793
-5.62575,7.20057,2.79157,3.27726
-3.15809,2.98162,0.962657,2.59827
0.598207,0.12714,-2.70979,4.03898
-0.3907,-2.46649,1.18836,-1.26638
2.78498,-5.1012,4.38319,-2.03704
1.46255,-6.27978,5.16513,-0.726046
2.57697,-4.91003,7.12938,1.4673
3.42462,-2.69955,5.50437,0.637264
1.35644,1.8254,1.92905,0.42381
0.652754,3.82845,-4.27064,-1.64241
-0.541587,3.22621,-3.01826,0.800561
-5.98302,1.28539,-1.45382,4.95938
-5.8784,3.13062,0.0324051,5.0891
-4.26166,2.09141,-0.268343,4.21655
-5.39317,-1.66454,3.25883,4.65441
-3.10124,-5.92145,3.87012,0.369329
1.62673,-6.00863,2.57414,-1.3285
-0.232622,-3.89685,1.69425,0.238028
0.523034,-2.39165,0.0628935,-1.46946
1.15548,-1.60339,-1.69304,0.581918
-2.45834,0.953087,-0.598201,1.56948
-1.50838,3.07422,-1.99089,2.19673
-1.58762,3.0269,-4.23022,3.40582
-3.56367,2.85079,-2.81326,1.11072
-1.16576,1.00162,-3.3386,0.329837
-1.64949,0.877298,-0.490181,1.25889
-1.22465,0.246449,-0.642348,0.613481
2.67548,-0.550485,-2.50864,-0.125032
-0.415804,-1.59173,-1.63827,0.971064
-0.841327,0.519234,1.29638,1.52394
-0.12285,3.56244,1.29168,1.69358
-1.54325,4.64111,3.30435,0.782832
-1.71273,2.00301,4.8103,-1.03232
0.700244,-1.11897,5.41635,-2.1594
2.92298,-2.4292,3.91827,-2.32688
3.83169,-1.91766,0.826628,1.77804
2.08129,-0.52947,0.509324,1.44928
3.3637,-0.920209,-0.901158,1.15569
1.44545,-0.241636,-2.90886,1.7397
-3.94672,2.461,-2.88486,-0.0284671
-1.90744,4.57617,0.0517175,-3.62159
-0.946352,2.23051,1.78088,-2.74759
-0.5211,-1.70589,1.86062,-0.402624
2.07953,-2.52709,0.232442,0.861525
4.91734,-1.29617,-1.60819,-0.0936134
4.90147,-2.38989,-4.07447,1.71419
1.75727,-3.84099,-3.07,0.614633
0.81083,-2.87024,-1.06091,-1.37203
-0.369807,0.580515,0.0653749,0.519508
-3.48171,2.99938,-0.086241,0.0598829
-2.12821,1.68087,-1.20825,-0.688864
-0.871859,-0.664778,-1.35835,0.068098
-0.609435,-1.4125,-1.85942,1.40676
0.898892,0.264074,-2.74621,1.01776
1.48941,1.35101,-1.11941,-1.45966
2.29527,-0.488255,-0.0643061,0.040281
1.17054,-0.618004,0.868428,0.708027
1.09727,1.27183,0.4609,-1.919
2.50464,3.09388,-0.0575463,-1.67182
-0.192732,3.00318,0.825937,-1.62339
0.187335,3.63104,1.8529,-1.30112
0.895092,3.96755,1.99154,-2.03776
1.93095,3.48977,2.78825,-0.805609
2.12512,1.05884,1.82958,-0.816418
3.39246,0.516793,2.47909,-2.52809
4.50702,-0.291258,-0.0397502,-2.03762
2.97562,-0.138596,-0.51336,0.653258
1.74451,0.196284,-0.0136762,-0.936622
2.10599,0.946714,-2.12719,0.15688
-1.09683,1.54177,-2.732,1.9138
-4.17943,1.54638,-1.39133,2.17641
-1.5841,1.6943,0.828005,-0.885456
-1.69563,0.354098,0.360466,-0.286459
-2.52551,0.479373,1.23402,0.81814
0.973656,-0.563501,0.756267,-0.175192
4.39521,-1.32857,0.850216,3.62504
0.655734,-3.02806,-0.527984,2.89301
2.39473,-2.43639,-0.953585,0.72215
-0.174823,-1.2639,-2.02538,1.12427
-3.75513,1.2999,-0.231237,0.702837
-2.81955,1.69253,-0.326704,0.547899
-3.43043,2.23824,1.00652,1.64875
-1.78207,0.44236,0.332735,0.563032
0.967006,-0.627088,-1.86687,3.21658
0.0234197,0.688978,-1.89129,0.86426
2.04588,0.96461,-3.08697,0.298557
1.05208,0.257294,-1.33835,0.909805
-1.95222,-0.719824,-0.73575,0.956791
-0.172381,0.968948,0.266101,1.17601
-2.09253,1.94851,-0.441347,1.37649
-0.992218,1.7126,-0.704985,1.72326
-1.16115,-1.09836,-1.69801,2.58544
-0.629791,-0.707758,-0.494875,1.4696
-0.685831,-0.711283,-3.51519,2.29862
-1.80948,0.655218,-1.46334,1.81551
-2.81155,-0.556452,-0.680291,1.63881
-2.12251,0.163473,1.57946,2.20624
-3.67955,0.688571,2.09377,0.947133
-1.97611,1.19455,1.58595,1.02208
-1.26455,0.289019,1.30893,-0.109183
-0.585421,-1.21564,1.30451,0.150392
0.23618,-1.62075,0.935611,0.0925962
-0.0615233,-0.681049,1.28299,0.0493576
0.700646,0.431106,1.52041,0.847108
-0.32449,0.547975,0.51608,1.47032
-0.0674939,1.83489,0.715429,0.300573
-0.733595,2.33626,-0.575306,0.586812
-0.741872,3.93745,0.397712,-0.899584
-0.721654,3.53288,-0.347261,-0.617813
-0.0414417,4.08537,1.27982,-1.08926
0.213791,2.79981,0.475244,-0.963144
2.31685,2.47496,1.43529,-1.00869
1.70312,1.36647,1.16228,-1.25601
2.81184,1.33515,0.59513,-0.863696
2.29893,0.858587,-0.378302,-0.622425
1.41302,0.685859,-0.0205771,-0.912412
1.04557,0.320202,-0.524814,-0.785723
0.30321,0.501471,0.131039,-1.05712
0.351651,0.267597,0.386813,-2.24286
0.940408,-0.629665,0.212986,-2.41077
1.82633,-1.20981,0.510147,-2.45098
2.69908,-2.32305,-1.03912,-0.607581
2.87846,-2.50527,-1.78161,-0.210795
2.21345,-2.40128,-2.51789,0.385175
1.14544,-1.40992,-1.93778,-0.0342384
-0.129506,-0.783818,-1.02877,-0.405657
-0.569276,-0.822051,-0.187231,-0.0634966
-0.599671,-0.874385,0.155043,-0.396865
0.272814,-1.12033,-1.10162,-1.06187
0.79522,-0.656238,-2.27385,-0.418341
0.402262,-0.374098,-3.30053,0.199393
1.21084,-1.16873,-2.5739,1.38888
0.29656,-3.52509,-0.48053,2.88191
-0.677421,-3.8978,0.756953,2.59754
-1.09182,-1.12141,-0.479979,0.286302
-1.9278,1.29013,-0.988354,-2.02869
-1.65764,0.412396,1.0417,-1.69258
-0.661139,-2.27004,2.33271,-0.198113
0.918561,-1.72365,2.34623,1.25744
1.34327,-0.543708,-0.495568,2.3335
2.20096,-0.0022052,-0.0896956,0.645469
1.50773,-2.96054,-1.20247,0.228362
-0.631966,-2.12198,0.762471,2.33033
-3.55079,0.366705,1.66085,0.263385
-0.735497,1.52008,1.73535,0.972785
-5.58654,-0.893773,2.57179,0.20141
-3.23246,-3.64467,3.57585,-1.32131
0.403347,-4.93105,2.12012,1.7469
-1.34949,-2.82727,0.528908,1.16995
1.68684,-2.47951,-1.1448,-0.355358
1.51152,-2.08199,-2.27743,5.63116
-2.86963,0.803676,-2.07133,3.87596
-0.230325,1.62474,-2.40436,-0.396723
-3.39977,2.78422,-0.238829,-0.758774
-8.39627,3.42632,-0.896475,-3.32613
-2.13514,3.58644,2.58945,0.765383
-3.5474,2.3383,6.05895,2.81431
0.774729,0.338098,3.54163,-0.53033
3.58948,-3.83001,2.85157,-2.0137
3.34605,-2.12998,3.87453,-1.63161
5.71628,-0.070673,-2.92501,1.11634
3.81961,2.28637,3.53874,-1.62989
3.66031,0.885702,2.63111,-4.19897
4.38231,1.08432,-4.92085,6.84745
-6.09538,5.59992,-1.82797,4.37796
1.09903,8.73261,-5.85,-2.1597
-2.8353,5.15021,-7.04513,0.031481
-9.57229,-5.66982,2.03679,-1.69431
3.41145,-11.2117,1.96795,6.68603
-1.2172,-5.50861,-0.998841,6.03385
-1.25641,0.465406,-0.57324,-3.46839
6.05129,-1.02908,-4.42668,-2.40097
0.382041,-5.37683,-1.98634,2.06167
0.66604,-5.6888,-0.156883,1.36164
1.47516,4.48668,-1.70132,1.79374
-3.82285,7.08546,-4.55968,0.484476
-1.37093,-1.29197,-2.41043,5.06415
-5.16116,-6.14489,3.10431,1.10437
-2.21167,-4.17885,-0.164333,-1.24521
-0.810807,-2.55272,-0.204065,-1.30041
-1.61599,-2.15723,5.27383,-2.24142
4.42532,-1.97366,3.80017,0.469342
4.58435,-0.031491,4.95888,-1.18727
6.21751,2.25491,0.825791,-1.29349
6.80763,3.25373,-3.83498,-0.762523
1.54029,3.1477,-3.39007,2.27988
-1.32602,4.5382,-6.06204,2.75262
-5.25139,5.21881,-3.9557,1.42736
-9.0028,1.70785,1.63326,0.000635947
-6.69011,0.899801,4.62129,-1.62038
-2.42429,2.16665,4.58308,-0.214404
-1.57135,2.06429,4.58556,1.40906
6.184,-1.74982,1.70638,-3.08991
9.27243,-4.50085,1.31057,-1.24953
2.12579,-2.21513,0.21505,-1.54442
4.53659,2.79276,-4.0462,0.813951
-0.563311,4.95972,-1.14494,3.96863
-5.36144,1.57268,4.54528,-1.00711
-2.65646,-2.04986,3.26985,0.890628
-5.62684,0.664572,2.90178,0.405203
-2.4148,3.49926,-0.709683,-2.14226
2.42553,4.3568,-0.341887,-1.26481
1.70841,1.50611,2.99504,-0.640015
6.73978,-1.07762,0.136414,0.894807
5.20771,0.470016,-1.88274,1.12873
2.2954,6.09777,-0.397484,-1.83037
2.6216,7.21412,-3.45808,1.34823
0.392487,2.84726,0.853519,2.0559
-1.81356,-2.39043,2.51674,4.07139
-1.19291,1.52414,1.33748,-0.814988
-0.784757,5.63409,-1.68574,-2.5562
1.07392,-0.024577,-1.85805,-0.632233
1.07704,-9.21738,0.922636,2.16054
1.49144,-9.02608,-1.33946,3.37814
0.929004,-0.800767,-5.1082,3.17074
-1.95454,2.13791,-5.92257,4.17747
-4.04728,-0.962242,-2.20225,3.45957
-4.41324,-4.15526,1.39845,1.8769
-4.31215,-3.26641,2.6518,0.716086
-4.15746,-2.65264,0.407914,1.0042
-0.865765,-2.79405,0.129928,0.886734
-0.804569,-5.22946,-0.809428,3.48666
0.281356,-3.16757,0.5467,1.58489
0.219889,0.198315,-1.86688,0.508685
-0.0414498,3.55051,-2.00097,-0.728656
-1.69144,5.20457,-1.06037,1.23221
-1.16062,6.97849,1.72514,0.419902
0.115272,5.33147,2.54764,-1.30286
1.37244,2.02945,2.50198,-0.822484
1.15113,0.49103,2.04975,-0.556279
2.20869,1.41961,0.844688,-1.25458
2.51549,2.01846,0.589604,-0.998753
1.213,0.626067,1.91952,-0.106599
0.540658,-0.0564384,2.68891,0.18209
-1.16306,1.10561,0.694038,3.24107
-3.80155,4.18366,1.72969,4.91901
-3.31822,2.92942,4.0249,-2.59411
1.73853,-2.58092,4.47395,-6.10709
-1.15913,-4.8981,-0.224487,-1.5463
-0.450963,0.761239,-3.71331,0.104548
4.28176,5.45255,-3.38566,7.5113
-0.702124,5.75475,2.43948,8.21378
-0.634551,-0.320411,0.412051,-1.89581
-0.590316,-3.14818,-1.64863,-3.81935
-7.42365,1.14425,-1.35105,-2.51008
-1.10987,5.20213,-0.271807,-1.31973
0.463179,2.86163,5.99328,2.34329
1.19115,-3.12703,6.33004,1.5405
8.15489,-4.84224,-2.33842,0.787571
5.67014,1.1212,-4.37468,-3.5481
5.12263,4.36276,-3.19196,-8.58034
7.01469,-1.79619,-2.53294,-3.98826
-0.856811,-7.25542,1.31292,2.16313
-1.46239,-3.27549,-1.66711,0.107574
-0.0535283,2.93349,-6.01569,2.64438
-5.89674,2.17221,-0.881582,-3.42991
0.421386,-5.44733,-1.44376,-7.29716
0.773636,-6.06001,-0.561382,2.99345
-5.01068,3.97039,2.77086,7.16121
7.16164,5.93846,-3.15692,3.33879
2.97602,-3.79896,1.01451,-2.20324
-2.58401,-12.1954,4.26687,-5.4382
4.58489,-5.5863,-0.0470744,2.56121
-1.332,6.02754,-0.994018,8.87879
-2.18291,6.63357,2.57482,-0.506558
3.24115,-5.18865,-3.17513,-3.96261
-2.28508,-7.88138,-5.73467,-1.69245
-3.55582,1.89183,-8.87266,-1.50839
0.71651,11.3554,-8.82245,-2.53834
-4.52518,7.15325,-2.51169,2.27411
-3.96031,-0.0958926,5.64397,5.44191
-0.539841,-3.69362,3.32572,0.587087
3.32677,-2.97166,1.66167,-4.45553
-0.193833,-3.57038,3.88238,-5.40015
1.57543,-5.44177,5.8,-7.75362
8.56195,-6.58877,2.9233,-0.077489
2.49961,-3.52943,6.94588,6.73632
2.20068,0.802047,6.56622,4.73063
5.48912,4.6045,-1.21889,2.84457
-1.94342,3.65287,-4.64977,-1.85589
-4.75857,-2.75555,-7.09894,-0.0862813
-8.12626,1.43642,-0.413216,1.85585
-9.3552,6.48403,1.94931,-0.354648
-3.96072,5.51816,3.17176,1.87588
-6.26432,-0.8832,4.56527,4.94423
2.25604,-1.67878,5.72329,-0.969068
7.68906,-1.63227,-0.759629,-0.253759
4.29845,-0.664105,0.54366,-3.15535
4.06411,-5.37941,-1.84163,-4.20316
3.87659,-4.82923,0.900833,-1.0002
-2.93897,0.395581,-0.756318,4.75528
-2.36501,5.57511,-2.07285,3.5384
-3.47807,3.28816,-1.30498,-2.39507
-2.48957,-1.63241,-1.10797,-4.58107
-0.802131,-3.33067,-5.62513,-0.785881
0.214999,-2.43138,-6.15696,-1.63422
5.23457,-1.07925,-2.7723,-4.33965
3.75094,-2.35952,-1.80121,5.37892
-1.01272,1.30084,-2.61544,12.326
0.364257,5.7035,-4.21396,4.22041
-0.00631144,5.45539,2.26593,-6.34376
-8.89657,-3.15361,2.75333,-5.57426
-4.96414,-5.37304,4.51037,-5.23296
0.83605,-2.35328,4.75593,3.15574
-0.302794,2.6748,9.74215,8.04789
5.55819,-1.43731,7.51951,1.47765
13.4419,-8.2084,2.64159,-5.55595
5.08721,-10.4812,-5.00556,-5.18381
3.13477,-3.87516,-8.76368,-4.31976
1.03755,4.26541,-6.68231,0.241608
-5.09956,4.59812,-0.0895686,3.68224
-6.80016,0.0104007,0.833784,8.24779
-6.3992,0.440864,-0.993608,3.36487
-2.08874,3.38022,-1.80246,-6.63533
0.0137697,-2.62254,-1.72065,-5.93775
2.50829,-9.64025,3.19494,-3.67465
7.67373,-9.98245,3.09478,4.54658
6.34478,-0.462364,0.774324,8.08651
2.67654,5.80641,-3.34138,3.65255
3.27724,4.651,-3.57411,-1.7488
-4.78992,-0.693933,-1.49909,-4.81859
-6.37328,0.528041,-2.35043,-1.03638
-7.96791,7.51267,-3.34993,3.44414
-6.30964,8.45657,0.108676,-0.561764
0.159093,0.423103,2.85404,3.04
-0.162763,-6.39246,3.60205,3.09809
4.75518,-5.08371,-2.06927,-1.10988
4.74283,1.97413,-1.05804,-2.97851
