a1,a2,a3,a4
6.65062,-3.35794,-7.11346,-0.818738
-2.35199,-4.45979,-8.22513,-1.4983
-11.4368,-1.69751,-2.97445,0.350143
-8.59154,4.39731,-0.123267,-0.440545
-5.67964,1.85168,1.15478,3.3937
-3.76723,1.54568,2.64583,8.05222
3.61063,2.76996,-0.930045,3.79985
7.59923,-4.67279,-1.86706,-2.39781
3.20817,-8.19581,-0.901212,-1.86324
2.08887,-0.964838,0.0144151,-2.1525
-1.1164,1.77183,0.238735,-2.10162
-4.22165,3.15311,0.964946,0.904316
-4.86727,6.50597,-0.172794,4.83369
-4.48706,7.18007,1.33881,3.38131
0.0695328,4.11287,2.81869,-0.847563
0.880008,1.11535,1.08304,1.65724
0.47823,2.10413,1.91851,-0.971946
3.65391,0.906018,-0.336412,-3.23375
0.811891,1.78999,-0.29668,1.97908
-4.70905,3.11826,-0.217768,3.51462
-3.50264,2.22507,2.3019,3.88503
-6.81808,0.178501,6.56397,-0.89599
-1.35955,2.18168,6.61709,-1.83225
0.971869,-0.852714,3.96181,-0.795821
3.64062,-3.50803,4.391,-3.69424
9.36618,-1.95484,-0.939565,0.186125
3.56612,0.421187,-3.44626,5.47535
-0.795218,0.577917,-2.99348,4.61144
-1.88345,1.07956,-1.49885,2.34618
-7.02813,4.30417,-0.425947,0.535348
-7.32488,5.17147,-1.76152,-5.11621
-2.50125,-0.100928,-2.32618,-4.79783
-0.496565,-2.68371,-3.60436,8.66433
-0.768894,3.19839,-0.288679,11.3502
8.17496,-2.16268,-1.07876,0.118097
5.36075,-5.52192,-0.758977,-1.22013
-3.68839,2.06237,-1.39469,-3.34603
3.86505,3.36095,-1.89768,-0.88936
-1.47652,2.3018,-2.32977,3.93908
-6.19513,4.76053,-0.688205,0.725742
-0.853158,2.2313,-1.51982,2.61166
-3.63792,6.87692,-0.0135903,1.87819
0.34349,2.9736,-0.712624,-2.60247
1.59346,-2.13502,0.197623,2.5236
-1.00459,3.48975,2.30755,-1.78036
6.88713,-1.12645,-0.105056,0.938187
-0.418815,-2.04649,-2.04888,8.59904
-3.71716,7.76564,-1.95066,0.90057
1.91125,-2.61904,1.53126,0.097631
-7.14387,-6.14965,5.18343,1.31883
-4.29574,7.28596,-0.0922263,0.0284495
-1.02928,-1.85193,1.46339,2.35454
-3.0246,-4.6191,2.63907,2.50328
2.85199,3.6138,-2.35294,1.68059
-0.0896318,0.0399391,0.369243,3.32783
-0.144043,0.140403,0.863685,0.237724
1.06929,1.55436,-1.36103,0.300131
-4.67445,-3.2446,1.69668,0.472509
-2.4197,0.762304,-0.775808,0.78152
-2.31969,2.57432,-1.02924,1.76217
-3.26423,-2.43994,-0.0431133,0.628023
-0.802003,-0.634567,-2.59161,0.451899
-1.21599,1.71556,0.404423,-0.966324
1.2328,-1.52844,3.09129,-0.357382
1.84625,1.22287,0.185759,-0.807494
1.28219,3.45138,0.647091,-2.54078
3.00599,-1.00809,1.78511,-0.51722
1.36768,1.92029,1.11918,1.09673
0.868066,1.97858,-0.502651,0.487931
-0.511899,-1.96799,0.489819,0.670686
-1.99621,0.775727,0.208384,-1.7057
0.032353,3.21385,0.637434,-2.62178
0.149046,0.860735,0.947425,-2.4053
0.731291,2.69729,1.43152,2.81604
0.290299,4.70643,4.87675,2.32528
5.72318,0.784539,2.89622,-1.80746
1.27798,-4.53518,-3.02783,-1.94582
-2.39405,-5.36763,-3.07833,-4.51476
2.22306,-5.82209,-3.57442,3.71179
-2.66828,-0.975548,0.650126,8.70656
-2.53028,-1.83837,3.22139,0.776908
4.18473,-3.65798,1.6666,-4.20157
0.29844,2.10074,-3.91973,-1.39856
0.552316,1.68234,-2.55643,-1.38761
1.46944,0.244935,-0.195281,-2.16259
0.608627,1.98591,-2.26838,-8.86729
-0.185565,-2.32293,-6.06291,-0.496753
-4.42329,-1.15261,-3.06867,6.38177
2.30529,4.94763,1.50547,4.83354
5.4841,-5.09878,5.43658,2.21344
2.45482,-7.72291,8.08551,-7.8571
10.2719,0.0785795,-4.50426,-8.27464
6.70829,-3.06347,-4.8544,0.0509344
-0.191942,-1.43977,-2.74695,-0.417771
0.966169,5.16374,-2.50677,-0.591013
-6.61685,2.70231,-0.804917,1.14487
-4.89359,6.62529,-3.40694,-0.0539909
-3.36437,3.95329,-3.16897,1.6081
-1.03702,-3.80142,6.7876,-4.95104
10.0307,-5.48938,1.19672,-3.18979
5.6438,-2.80844,-0.00972732,8.52553
2.66188,-2.09597,1.34088,7.40739
7.48796,-1.68761,-0.845615,-1.20903
-6.44385,-3.44959,2.38081,-9.77155
-8.61678,-4.94991,2.24299,-9.15252
-4.43062,-0.78994,-3.63402,2.58327
-6.79854,3.32448,-1.24197,4.5094
1.84598,-3.45136,4.96918,1.15438
7.01766,-5.65316,5.28345,-0.901753
9.48355,-0.486243,-1.09711,-0.459135
5.51625,-1.58009,-2.97445,-1.43921
-0.378652,-0.629279,-0.34938,-5.79376
-0.886946,-0.879422,-1.36544,-7.91489
-6.26324,-1.48329,-2.00529,2.01699
-10.2708,5.03915,-0.19128,6.96708
-2.52811,6.61824,3.92649,4.2713
2.91725,-5.94452,11.5924,-2.51714
5.82576,-8.23309,11.685,-9.87936
12.8355,-5.4666,0.872652,-7.22841
11.8348,-7.33,-3.53649,-2.57797
7.33857,-1.85817,-8.08455,1.6744
0.540103,3.8188,-6.09588,3.90089
-7.28499,6.68155,-3.72204,5.05478
-8.92968,10.6638,-9.11399,4.03262
-14.1415,6.58434,-4.97015,-0.294108
-8.08922,0.629709,1.4231,-5.54124
3.52121,-3.10671,1.73751,-5.41657
7.36177,-8.45409,-0.969915,7.09016
8.05474,-4.21887,0.178723,7.79726
11.7467,-3.0171,-0.364693,-0.528028
5.18232,-10.0162,3.29299,-4.68181
-6.13936,-3.96669,2.47531,-7.10994
-3.49734,5.35125,-1.97894,-2.92459
-6.36732,2.00096,0.930733,1.66921
-2.55186,1.91771,0.633295,3.2539
2.09456,2.49894,-3.1113,5.14991
2.49431,-1.15505,-5.25475,5.56889
2.73136,-2.3209,-7.16244,1.77183
-3.84783,-2.55748,-1.40904,1.15179
-4.6408,-2.58609,6.71807,-4.35622
-0.0574747,0.98601,3.59015,3.91055
-5.86418,4.91685,3.39563,8.69431
0.206306,3.14443,4.17895,1.12685
6.43867,-3.17789,1.98584,-0.986068
-2.23665,-2.93982,0.753181,-3.94445
0.468866,1.55734,-4.01065,-3.03413
0.84052,2.2393,-1.19327,1.35803
-3.79166,2.66109,2.73426,2.58903
-1.40922,2.3559,2.55491,1.73868
-2.71835,0.612761,-0.088777,3.71006
-2.26365,2.52131,-4.54372,2.26792
-3.3622,1.32103,-2.84973,0.341498
-3.56478,-2.32415,2.75716,-1.82691
1.97,-2.53782,0.782704,-1.52352
-0.282448,-3.11282,-3.25381,5.484
-5.28533,0.968385,0.42622,4.70311
-0.760483,2.41176,1.97825,0.666363
-2.14533,0.673636,9.717,-3.45066
-3.35433,2.82853,9.51338,-4.07921
7.57792,2.95503,2.84987,2.10448
4.03303,-2.21935,-1.84691,7.93374
4.30441,-0.0555077,-2.92699,1.43341
1.2058,-1.6468,-5.77472,0.954764
-6.88633,1.76871,-4.59435,4.08437
-9.20201,9.27816,-4.35347,0.592858
-7.91866,7.03636,2.77344,-2.03244
-3.4527,2.04176,5.15363,-4.14954
4.90863,0.223785,-2.60748,3.94298
1.98072,-2.9245,-3.17145,7.78573
3.75541,-3.44159,-1.14733,3.13759
4.41147,-2.8925,0.869342,-1.19621
-5.81465,-4.25805,5.09306,-5.2661
-1.34924,2.74447,5.08368,-1.42998
-0.752614,6.06562,1.68026,5.30643
1.0526,-0.81353,4.25676,2.24947
4.77159,-2.72384,-1.77752,-0.490122
1.86091,2.96221,-7.77304,0.210053
-0.897259,0.129693,-11.4183,1.5503
-4.00075,2.83883,-6.06622,1.51326
-7.68487,5.71148,-1.4827,0.513443
-3.79749,3.42508,-0.0421469,2.83549
-4.17512,1.10518,-2.2125,8.06332
-2.20042,5.18516,-0.348828,4.47755
3.62623,0.0521422,2.16808,-0.34412
4.19911,-5.70373,5.37574,-2.06098
1.79238,-1.27124,2.69935,-2.41813
2.86569,-0.00385195,0.787947,0.307772
-0.257346,0.171994,2.90436,1.2227
-2.84888,2.08027,0.71676,0.395546
-2.69121,1.94089,1.11229,-1.34869
-3.14957,2.76888,-1.93245,2.80624
-0.389508,6.06019,-3.15917,0.916282
-0.272408,-1.27735,-2.37157,0.878376
1.74706,-3.26914,1.6008,1.09313
1.20729,0.271645,-0.930045,0.620098
-0.112972,0.117491,-1.77766,-0.643042
-5.00147,-2.75095,-0.297093,-1.87462
-2.80546,2.10616,1.97259,0.993535
-4.50728,4.33807,4.32892,2.42141
-2.27315,1.66269,5.47673,1.87142
2.35997,0.528703,4.36465,-0.694928
3.78851,2.11159,1.04551,-3.67392
5.5457,1.19196,-2.02571,-3.08112
2.88591,-0.88837,-1.26915,1.43068
2.56853,2.64102,-0.238185,3.80231
-0.217182,4.07599,-2.0722,4.6923
-3.23533,1.1342,-1.60756,-0.0745999
-3.36776,-3.39238,-4.25318,-0.185579
-5.45413,-2.80627,-4.2438,0.603091
-4.89007,-2.53335,-3.1055,-0.118991
-1.41084,-3.2004,0.79857,1.87848
-2.27709,-1.62673,4.6894,4.1364
2.36147,2.57866,2.95485,0.590552
4.06478,1.84897,0.450226,-3.15765
1.89157,-0.166953,0.767667,-5.05798
1.751,1.29269,-0.717865,-1.25847
-0.470787,1.9451,-0.84051,1.58129
-0.778938,2.56632,-0.186313,1.46642
0.299117,1.70024,-0.720762,2.20594
-1.08248,0.347434,0.236667,1.31379
-0.0120196,0.927034,-0.331307,-0.853469
0.817859,-0.262672,-0.121748,-3.52662
0.266009,-2.76194,-0.00834685,-3.47574
-0.318543,-0.374796,-1.53954,-0.57804
-0.348395,3.00085,0.895554,2.95858
0.474564,2.18073,3.49358,5.40357
0.0430704,4.04725,3.17821,0.71335
-0.0341371,-0.0380177,1.99122,-6.19674
2.61453,-6.0523,2.45931,-4.53206
2.12428,-3.0213,0.326339,2.14757
1.66931,-1.52532,1.20679,5.00924
2.30814,-4.71455,2.10862,4.44685
2.381,-3.66259,-0.845614,-1.31151
-0.896581,-4.68431,-6.62247,-11.7781
-2.89611,-3.6897,-10.7703,-3.35683
-9.09685,6.4874,-2.36453,10.5405
-3.80699,6.34179,4.82032,7.90751
2.12916,-1.54349,5.76409,-4.4205
-1.24856,-1.42187,-0.904522,-9.46096
5.65248,-5.62835,-4.63132,-4.86744
5.06155,-7.95827,0.0644951,-0.600524
3.14806,0.380515,10.8096,-1.66924
6.03771,-4.78911,10.8779,-0.0769057
7.01345,-1.29551,1.20665,-0.848857
1.79415,8.62833,-7.83236,-6.60044
0.505094,3.2293,-3.45592,-6.91233
-2.75404,-1.21959,1.5394,-3.81646
-2.16976,4.7162,0.405252,-1.80169
-1.14408,-0.387405,-3.30044,2.36838
1.25125,-2.80491,0.159272,3.24756
6.62565,-0.269044,5.36733,-0.316447
8.25176,-7.27089,6.44091,-4.60181
7.27086,-8.4568,1.86167,-3.7872
5.56524,-3.08136,-3.65182,-2.68894
2.97994,-2.20728,-5.54722,-4.02458
-1.15806,1.36929,-7.22176,-0.269605
-3.68256,5.78158,-5.5853,3.52659
-4.51746,1.78186,-6.42795,5.53747
-5.75468,2.15755,-5.53439,2.66196
-4.96361,-3.49962,-3.8222,-3.85091
0.999818,-10.0108,-1.34723,-5.03031
1.34596,-7.24133,0.570387,0.868864
5.25247,-0.17197,3.24526,5.43182
8.01471,0.784134,2.88781,3.79611
5.05803,-0.788312,3.37921,-0.987652
-0.340389,-1.22203,2.13676,-8.818
-2.21182,1.54704,-2.16767,-10.4396
-3.61608,1.41471,-0.350206,-2.2237
-4.2336,-1.19518,4.53778,4.45939
2.89852,3.18632,5.87487,5.1048
7.26529,0.436374,4.03341,-0.434632
8.38433,-7.35603,0.580182,-3.53339
5.51028,-4.19948,-4.14971,-3.82539
2.39471,2.39129,-3.3799,-3.51855
0.654488,0.257952,-2.95168,0.205586
-5.91303,2.82067,-3.6027,8.43733
-11.2767,11.0294,-3.96471,6.79138
-7.24388,7.90542,-0.671786,-2.031
-7.7348,-2.47166,4.12212,-3.91187
-6.36054,-4.19121,7.03938,-3.278
5.85751,-5.01472,7.8445,-3.20521
11.6057,-8.89201,6.30061,0.760624
10.7582,-7.87896,1.74607,1.16462
11.8866,-4.44285,-2.63383,-0.600812
5.92576,-0.697203,-4.46591,-0.591011
-3.87348,4.79958,-7.53975,-0.640015
-10.3148,6.36077,-7.73151,0.379837
-12.5861,5.33837,-1.76055,1.70985
-9.35928,4.75036,0.756493,2.61628
-4.95221,0.628625,0.0758081,4.96369
-0.180954,-5.76447,0.212938,3.98132
4.88516,-7.58679,1.10166,1.61588
4.01037,-5.56191,2.67439,0.278227
2.68685,-1.57169,4.68678,-0.455819
3.12458,1.69089,5.50363,-0.705161
1.57311,3.61624,4.80004,-2.38483
0.922068,5.83242,0.407597,-1.99583
0.403461,5.83662,-2.92505,-0.00469701
1.44176,2.68902,-4.6287,2.13777
0.662357,1.96028,-6.71242,4.81712
-1.87423,1.14288,-1.62356,-0.319185
2.40204,-4.50914,-0.347999,-1.3425
-2.08875,-1.44546,-1.49429,9.25079
-8.93525,3.88822,-1.76841,8.86481
-0.760892,-0.0770641,1.45249,-2.10782
-4.1127,-4.28259,0.205351,-3.08818
-7.66397,1.95228,-4.51447,3.50468
-0.640264,3.15216,-8.60079,3.85275
1.96715,-3.36214,-1.8356,9.48846
-6.27356,-1.73465,6.78954,4.20212
2.55659,3.55307,-0.0828434,-3.1183
0.376459,0.469726,-3.95381,1.91538
-8.47295,0.969335,1.45525,0.772011
2.27937,5.22313,4.54054,-2.19545
0.49953,2.67722,6.65958,5.41986
-3.51757,1.10247,7.56472,8.43632
2.38697,2.58896,-2.3975,5.87675
-1.72415,-0.544541,0.697999,0.240321
-4.59711,-4.9434,5.98841,-6.39059
-1.75835,-1.65249,3.74439,0.878521
-6.75322,2.60116,4.62304,0.600642
0.969152,3.31607,4.75907,1.63375
0.21743,0.928797,4.05259,-0.567374
2.1966,-0.279483,-0.409114,-1.91497
4.907,1.71746,-6.88542,-2.75207
-2.32105,2.89849,-8.0673,0.0339296
-2.8303,4.69776,-3.03101,-1.91137
-1.95822,3.07569,0.936804,1.85456
-3.13546,0.140812,3.35728,2.35252
-2.05497,1.53443,0.339584,2.08315
1.27622,-1.64693,0.464988,1.37231
1.05016,-5.55839,0.738007,1.59037
1.76117,-0.846204,-0.623363,2.23794
0.919896,1.09122,-2.06696,0.368307
-2.04506,2.01479,-3.09088,5.55966
-4.32356,6.91366,-2.01246,4.74289
-3.20684,4.76324,-0.166998,6.3025
-5.25195,2.60523,1.27232,4.37551
-2.78566,0.765289,-0.592046,2.07911
-1.43893,-3.9934,-2.92395,1.28107
-2.49026,-3.77092,-1.89313,-0.76382
1.54339,-2.19033,-1.16637,-0.639005
-0.0949276,-4.00126,0.551212,2.67263
-1.04191,-3.53284,2.29362,1.11417
3.56042,0.520569,1.29053,1.5725
1.04812,1.49457,1.15423,-1.35071
2.09958,-0.87698,-1.44049,-3.68054
2.15128,-4.02472,-2.78461,-1.43142
-1.66228,-0.553353,-0.982191,-0.0117589
-3.0223,2.96845,-1.79711,1.31927
-4.88776,1.04892,-0.63978,2.17294
-4.13767,0.594188,0.339446,3.42844
-2.08495,4.51663,-1.62756,4.49571
-0.276209,3.88605,-0.814434,-0.0862732
1.66863,1.65415,-0.169343,-0.431893
0.122312,1.61022,0.815677,-0.922073
0.243482,0.431764,2.06489,-2.129
0.644717,2.46315,2.06102,-0.338498
-0.277566,0.963505,3.33176,0.79536
1.53159,-3.28012,2.44331,-1.47091
1.20973,-0.102959,-1.47332,-2.69644
-0.282451,4.22635,-1.80139,-1.77719
-0.261962,0.432442,0.144788,0.0660705
1.25993,-2.24077,4.21965,-5.1459
1.10348,-3.8044,1.24887,-3.85379
1.01203,-2.37879,-0.940666,-0.727644
2.92525,-3.732,-1.73503,3.59376
1.94137,-3.56456,4.50357,7.38433
-0.43171,-1.39557,5.93254,-2.78551
6.33636,-4.92822,-0.778703,-7.92484
-3.06789,-4.27432,-5.17984,1.97534
-5.45291,4.63851,-3.41922,1.74041
1.53837,-0.836171,0.121887,-1.67024
-3.23343,-5.74576,2.62582,-6.64526
-2.63803,3.31024,-3.85875,-5.27302
5.91911,3.56554,-9.20269,4.18987
2.54682,-1.57155,4.00403,1.46743
6.95755,2.19944,6.38063,-2.95039
12.7443,-4.59768,-0.777048,-7.80406
2.49349,-6.8369,-5.82093,2.00921
-1.73067,14.3067,-9.3223,-6.6199
-2.77154,4.9254,-3.74977,-2.55591
-6.2433,-7.40267,8.22154,4.23181
-7.97592,7.18265,1.50326,-0.390672
2.78549,6.19469,-3.85379,-1.38285
2.98089,-8.89838,3.91849,7.20215
8.99031,-4.15881,6.33662,1.63894
11.777,-2.83623,0.935287,-4.89511
7.18496,-11.7378,-0.908384,-3.97961
1.64624,-8.51171,-5.53674,-3.03644
-4.76388,2.6756,-9.32879,-2.15668
-9.61112,8.65816,-1.27604,1.5529
-7.51254,9.89884,2.26672,10.2466
-6.02973,8.2803,2.76916,3.15892
-0.512038,0.662791,-2.5029,-9.84996
5.59006,-11.3144,-1.97714,-16.8199
9.32058,-18.4183,-4.18227,-7.50946
5.78098,-1.09296,1.47829,12.4587
3.12173,7.11798,10.4881,10.5639
12.3408,-6.08986,15.7211,-7.67766
3.47955,-7.63424,0.810435,-10.2273
-2.89244,0.863041,-12.5809,-14.2691
1.0009,-5.98641,-17.8175,-1.11693
-7.90604,2.78298,-0.0635285,15.6293
-9.69362,15.3213,9.62402,10.259
9.34297,4.13023,-1.52147,1.61704
-2.59257,-1.87362,0.149755,-5.20167
0.253523,3.1367,-0.891277,-12.7576
8.51798,-3.68699,1.37441,-6.10651
-2.11996,-4.58358,7.19651,3.66092
1.66999,11.3105,2.55988,5.744
2.30502,7.42181,-3.04908,3.15215
-0.302398,-5.2593,9.41543,-9.39595
2.0567,-7.58706,5.75844,-14.062
0.0320773,-3.06902,0.0344218,-7.38363
1.9392,-6.71312,-2.40288,-2.0163
9.88139,-7.43467,0.346483,7.95955
4.22245,-2.59585,0.557421,5.58647
8.47157,-3.75898,-7.12946,-0.924379
-0.809335,-4.90558,-13.0777,3.53697
-16.6381,3.47768,-7.66032,6.4756
-12.3936,9.19898,-3.16,1.83179
-12.6754,2.89754,1.47029,-1.36469
-10.9714,-0.454922,5.1368,-3.94142
3.55974,5.17744,-0.351999,0.052378
11.8057,2.24337,5.26234,6.96592
14.095,-6.64356,11.8246,2.12696
15.9785,-3.70136,4.1584,-8.92797
7.77196,-3.52701,-5.47604,-14.9071
0.475104,-2.73618,-9.17096,-7.17494
-4.83661,5.57157,-8.16249,5.34679
-11.55,10.3906,1.58507,12.8324
-7.76208,6.14466,2.36522,4.93199
-1.89214,0.118577,-6.83133,2.76848
-4.56428,-0.789938,-6.61653,3.44127
3.31482,-1.39327,0.4494,-3.74771
8.62951,-6.43206,5.42486,0.838165
-0.236724,-6.15656,11.2409,4.13784
5.6499,1.46176,3.3548,3.56118
0.777692,5.42663,-2.49049,5.17455
-8.97094,4.31041,0.456298,-2.67698
-2.48361,-1.70333,-2.0573,-7.33463
-4.3332,-2.17149,-4.1973,-0.0904533
-7.46315,4.77477,-1.08842,0.957792
-0.837287,5.05243,0.279022,1.24374
4.70985,-4.93703,2.88174,-3.59666
4.42883,-5.50565,-1.27259,1.91307
3.11658,0.514332,-5.81238,2.57808
0.581756,-1.9326,-0.607083,2.43107
-1.84465,-3.8124,4.37265,0.684813
-3.4272,0.395836,0.245912,2.28536
-7.58568,9.03832,-2.01894,10.4468
-7.74322,9.60992,6.34062,4.70599
0.28351,0.815589,9.00073,-2.61025
-3.60821,-1.25186,5.7005,-5.94696
1.89523,2.77376,1.6695,-7.39358
8.83006,1.2047,-0.317647,5.79993
1.63946,3.1969,5.85611,8.97738
5.0028,3.09061,4.67864,-3.98711
3.24236,0.00604643,-5.57509,-2.82269
-8.83837,1.56466,-7.93031,-0.999759
-6.26067,3.94258,-6.24281,-0.666823
-5.93691,2.9271,1.93838,-0.27782
-3.93983,-0.934601,4.37679,3.69133
2.57979,-0.229183,0.865757,8.61706
3.38768,-0.58901,-2.69825,2.01209
7.07342,-7.01424,-1.25507,-1.65583
-0.352603,-10.2238,0.255569,-1.98675
-2.91985,-0.155021,-0.0192434,-3.25321
-0.0146003,3.48555,-2.26948,4.92377
-4.57228,5.07982,2.12324,8.86337
-2.58606,7.55956,-1.9101,3.85333
0.479717,3.64011,-4.75548,-4.25879
-3.52232,1.23697,-6.42974,-1.53188
-2.60112,4.13931,-4.8097,3.41907
-1.34816,4.05552,0.889762,2.46811
1.65845,-0.342256,1.54727,1.24216
0.903748,-3.62246,2.14408,3.54965
-1.16606,-1.18122,1.77311,3.41475
2.22984,1.42176,1.76138,-2.75308
-0.0622275,-5.40437,1.42035,2.56439
-1.28927,-2.64859,1.71144,-0.828391
-0.0588353,3.55944,-2.57574,0.670255
-0.388019,3.42806,1.91451,4.48966
-5.94899,1.60818,3.19821,3.05255
-1.72348,5.98142,2.98631,3.23401
-3.11145,4.12616,1.99646,-2.10868
-3.05446,-1.93978,0.485131,2.5984
-1.69281,-0.0146971,-3.83475,0.40751
-1.89662,-1.73004,-0.883688,-1.20658
1.21963,-6.55842,1.0073,-3.26416
-0.958458,-0.844576,0.176795,3.96229
-4.89251,7.13073,2.38136,3.84785
1.00809,1.52223,4.47777,-3.06829
2.80164,-5.87795,1.01103,-1.61749
-4.94557,-1.79146,-3.54297,-2.76101
1.95751,-0.899893,-4.03217,-2.73982
2.70666,-2.71679,-1.35357,8.08724
-4.90662,4.34878,4.5182,10.2826
1.24487,1.75447,6.00676,0.0960482
3.70181,-2.07496,2.65838,-2.35457
-3.2508,-0.288024,-4.24048,-3.17278
-1.89716,-1.0131,-2.30341,-4.33215
