a1,a2,a3,a4
-0.655599,0.895296,-1.71846,1.81074
-3.25962,4.7334,-0.059099,1.40762
-1.25413,3.09222,2.37117,0.619957
0.309562,-0.149611,-0.0624103,3.97325
-1.9897,2.26573,0.273655,-0.978138
4.21078,3.5738,-2.7697,-2.53847
0.624769,0.0576891,-2.6425,2.60893
-0.58192,-1.81086,1.19977,0.460695
2.99296,-1.32996,-2.05715,3.41014
-2.29093,1.08958,-0.855256,2.4831
-3.51038,-0.50632,-1.96099,2.30006
-1.46024,-0.32261,1.0407,-0.0547078
-4.83498,-0.477577,1.338,0.270157
-2.50112,-0.451681,0.853905,2.38928
-3.04428,-2.96003,1.96543,0.968892
0.56927,-2.19238,1.76595,3.27667
-0.311356,0.538588,-0.921477,3.92237
-0.503357,2.36823,-0.601276,1.45316
0.511466,2.52306,-0.225755,1.694
-2.19582,2.51655,1.20473,0.532183
-1.55807,2.75937,0.744918,0.78974
-2.64427,3.03555,0.141489,2.59149
-2.0376,2.81035,2.55382,-0.144211
-0.153279,1.33146,0.546395,3.05371
-0.895637,2.8033,1.12099,1.09025
0.00900587,1.29783,-0.866985,1.17211
1.18937,1.47612,0.47714,1.26234
-1.7996,1.71406,-0.656461,1.54771
0.224616,2.75964,-0.217065,2.76314
-2.79434,1.88421,0.717325,3.65616
-2.02838,1.70498,1.37028,1.95386
-1.88563,0.0552498,0.144247,1.63073
-2.52568,-0.776663,0.729878,-0.183702
-0.962941,-1.84814,-0.883127,1.80527
-1.83529,-2.31399,0.206741,1.63995
-1.27353,-2.29461,-0.361508,1.25052
-0.820331,-2.46313,-2.00514,1.98356
-2.2543,-1.77222,-0.903545,2.35051
-1.59403,-0.464967,-1.8251,3.14999
-1.48236,1.54391,-0.539474,1.65696
-2.57005,0.431482,-0.437524,2.77468
-2.03489,0.762295,1.41636,1.5872
-0.57107,0.681083,1.38863,-3.97183
2.24164,1.23845,-0.447871,-3.70317
-0.447593,2.33054,-3.07211,-0.203592
1.9818,4.31189,-1.25865,2.06686
3.48931,2.49567,0.455202,5.49077
0.296122,1.00512,0.250058,4.02211
-1.44749,0.904924,-2.89028,-1.4173
-2.33721,1.58743,-2.2725,-3.00199
-4.53185,0.250756,1.12195,-0.786158
-2.53952,-2.26342,3.57402,-0.128789
0.350397,-3.50804,4.78308,-0.189755
1.89631,-3.43049,3.19629,0.00164734
5.43008,-3.4919,1.13078,-0.58409
5.5598,-3.53488,-0.241349,-1.15383
3.92759,-3.09452,-1.30142,-1.71651
1.70132,-4.09713,-1.55236,-1.90978
-1.2175,-2.9203,-2.06309,0.801704
-4.21597,0.699387,-2.86131,1.8439
-4.4982,2.67464,-0.390483,1.39912
-2.81402,-0.780052,2.55616,-4.05484
0.994787,-3.68266,2.91927,-6.46525
1.95574,-0.320303,1.73835,-0.111637
3.29052,6.681,2.02737,4.40549
8.92056,3.15147,0.345936,1.59787
4.97877,-6.79895,-0.147126,-4.03668
-1.19552,-5.15098,-2.83386,-8.95593
-1.03459,5.17675,-5.52156,0.463723
-4.52385,5.36304,2.76075,9.68966
-1.70151,-4.90504,10.8473,1.51572
5.5868,-7.28771,0.991717,-2.75567
1.33401,4.84092,-12.1684,-3.92225
1.49032,7.94324,-13.2959,-2.61097
2.96052,-0.339826,-0.041865,-2.23003
-0.372696,-5.11167,4.50771,3.80649
-4.10688,1.38976,1.05849,10.0279
-5.87546,5.94223,0.118856,0.000350734
3.92351,-2.27508,-0.321506,-3.36461
-3.55272,-11.9396,5.7721,-2.33914
1.47309,-13.5199,6.67145,-10.1621
12.1102,-7.47427,-1.33205,1.45316
0.190279,-0.81747,-0.613978,5.78292
3.86774,-1.5256,2.70998,2.07364
7.63408,-1.06938,-3.04935,2.34042
-3.99955,2.69186,-8.42199,-0.68642
-6.72542,1.99864,-9.82571,-2.31103
-10.4672,4.03097,-3.50034,-0.546039
-8.27228,4.2723,1.1018,-0.161793
-3.2097,0.929873,3.53497,7.80403
-1.83408,0.0217642,7.43808,0.686258
11.1731,1.32753,2.1409,0.639848
8.56328,-2.41961,3.30706,-2.72122
7.80437,-4.25508,4.32464,-7.53597
7.8672,-3.71154,-1.46408,-3.02115
-3.48976,-1.33809,1.71903,-0.5286
-3.96359,3.31634,-2.13248,3.67389
-5.96502,3.6664,-3.56725,4.62283
-9.11397,-0.292914,0.437674,2.50285
-3.39573,0.266756,-0.675096,-2.76071
-0.733635,0.554184,1.19865,-0.149686
2.22522,-1.94996,2.72253,-5.56084
9.77079,-2.57674,-3.76798,2.16804
2.16646,1.52981,-0.543209,10.6631
0.605351,5.0771,1.52492,3.14797
7.0555,1.51354,-0.122575,-4.29683
-12.3723,-2.6486,3.85986,-4.52412
-8.19535,-3.68768,1.14471,-10.0708
1.82181,-0.946541,0.988676,1.73681
-5.38942,2.10399,7.64032,2.53701
8.41579,-1.35992,5.92399,-1.24362
14.1525,-2.2519,0.839267,4.22547
8.1383,3.67982,-2.33708,-5.84881
11.3552,5.23817,-6.97012,-3.75794
-1.54845,4.23461,-1.08663,-0.759493
-3.42423,3.59292,-0.848236,-8.0348
-2.02649,1.18598,-9.46496,4.01937
-17.4406,4.7048,-0.664062,8.49254
-3.08989,6.76276,-1.46574,3.85218
3.11927,-2.61186,4.14433,2.30309
-4.63404,-9.63933,12.1042,-6.93352
13.8112,-9.2033,-0.491477,-5.92029
10.9786,-5.95958,-1.54644,0.950157
5.94515,-1.82441,-5.54474,0.677899
6.81872,-3.43143,-7.27101,1.46599
-6.69856,-3.876,-1.55624,5.62208
-9.55754,5.65697,-6.65999,1.22746
-8.97543,9.23124,-6.77533,0.364132
-13.8778,2.36905,3.2527,-1.12183
-0.910442,-2.93467,2.66017,-4.85792
7.01248,-5.61778,0.933628,4.91426
1.2416,-3.95761,3.2487,4.98229
13.266,-1.59054,-3.72052,-0.89137
7.2038,-4.66818,4.75341,-4.37812
-3.05977,-3.0011,9.43708,-9.01631
5.10672,4.26539,-2.69081,-1.65035
-6.4455,6.48821,0.859958,4.63062
-2.29814,3.62546,3.69375,-3.14179
4.57454,-1.52221,-2.10283,2.79976
-4.41314,-0.475402,-0.310065,2.67797
3.56352,5.63582,-4.83012,-1.88643
4.47332,6.02819,-1.84457,1.20584
-2.62312,0.327768,6.42311,-3.28001
6.84151,-0.00982345,-0.610952,-0.8673
-0.878693,3.28651,-1.73628,3.5413
-3.89779,4.63756,-0.141481,2.24515
2.91031,1.88584,-2.66197,2.80293
-6.30438,-5.43637,3.81322,-0.761366
-1.72173,-7.68672,3.95629,0.950014
-0.161031,-2.74988,0.490918,3.99876
-2.47603,0.998207,1.3486,0.874058
2.70691,-1.8316,1.18236,0.143039
0.156754,-3.74543,3.1124,3.4515
-0.475832,-1.84719,-1.20583,3.0246
0.711589,5.06978,-5.08755,2.57809
-6.38729,4.03762,-4.85841,2.4452
-4.84436,0.0684062,-0.782987,1.88714
-4.07025,0.519749,-0.811683,2.88306
-5.39282,5.41551,-0.741462,2.892
-3.45707,7.36419,0.141193,1.34291
0.078053,3.48446,3.70658,-1.99121
2.01421,-1.79635,4.67974,0.0562744
2.80053,-0.937997,2.84696,1.36871
3.56826,2.97441,1.66342,0.730795
3.42118,1.87242,-1.23232,-1.00148
1.30401,-0.0251429,-1.16748,0.474535
-2.26924,0.60313,-1.88045,1.98673
-1.45456,5.42622,-1.49761,1.52494
-3.16303,3.25641,-2.81815,2.12293
-3.91082,-1.81004,0.309362,3.06784
-4.12684,-4.06635,-0.471204,2.50862
-1.25456,-1.06937,-1.51817,4.03133
-3.0918,-2.10547,-1.20293,3.47399
-1.80207,-4.01645,2.10668,0.305184
-0.506229,-4.16762,0.916239,-0.0183837
-2.00669,0.405999,-0.250334,1.69516
-1.21738,3.59306,-0.495762,3.5805
-0.335396,1.73508,2.92836,1.49799
-0.163884,-0.434727,3.63981,-1.51227
-0.159,0.912794,-0.290067,-1.38962
-0.851832,4.23611,-1.24653,-0.0871328
0.206141,2.97753,-1.58191,1.39854
0.386337,0.784536,1.49194,2.52159
-2.14794,-0.148248,1.10289,0.175613
0.277514,3.40596,-0.416713,-0.703714
-1.18563,3.56404,-1.0956,-0.193932
-0.272166,1.27181,3.2349,-0.842365
1.55001,-2.28538,3.91006,-0.674888
1.94948,-2.48509,2.46233,-0.442121
1.67159,-2.07333,-1.37828,0.763801
0.884046,-0.314196,-0.919019,1.43544
-1.29187,-0.276234,0.232102,0.0502217
-1.09879,-0.558645,1.51304,-1.88355
-2.03261,-0.620876,2.02956,-0.681085
-1.84318,0.35231,1.05585,-0.0391378
0.824749,1.03888,-1.01545,0.229662
1.92601,-1.12374,-1.26019,-3.7477
3.54112,-3.87532,-2.08959,-1.88758
0.048196,-1.48072,-0.917227,3.55758
-0.754952,4.95536,2.52096,0.812805
3.50164,2.479,1.88539,-0.751708
-2.82463,-3.99205,2.95801,-1.49945
-1.89841,-5.19735,-0.815966,-6.62205
3.84914,-0.214816,-5.34871,-0.38519
-2.7481,4.01295,-1.81147,8.00092
-0.390083,4.18201,2.73024,4.62485
4.67603,2.29909,0.822285,0.124881
0.518631,1.99431,-3.10428,-0.110913
0.239788,0.942622,-4.71052,-7.30609
3.24477,-2.49634,-5.7819,-7.84758
-2.92925,-0.769199,-3.13008,7.80735
-8.3989,5.26949,0.915819,10.2578
2.9278,2.00882,1.16952,1.25096
-1.48117,-4.77217,2.71617,-5.83756
-4.91941,-8.58547,-4.1551,-7.18862
3.85958,-5.72651,-6.06969,0.61434
0.291214,-0.765674,2.98698,6.45255
0.821353,-3.43726,12.1704,3.572
4.74523,-7.87625,5.34399,3.20894
3.5878,0.0633925,-0.685046,-5.5594
3.74302,0.823449,-5.91531,-6.4602
-1.90058,-0.689885,-1.21687,-1.29104
-3.27227,1.15413,3.21792,-3.40684
3.14735,-0.309179,3.43203,-0.838761
-4.97287,-1.62511,-2.43284,7.2895
-0.706378,5.18245,-0.962205,0.474248
8.08455,1.54134,0.238857,-2.91651
1.82193,-4.98164,2.15951,-1.39567
2.22018,-3.51793,-0.8099,-2.72338
4.55241,0.739932,-0.472179,-6.32284
0.908329,4.08101,-1.85728,-3.8336
-0.55115,2.19497,-2.44388,3.25564
-2.79953,0.219716,1.96306,5.05032
-1.25389,3.63333,-0.342223,1.49453
-1.05795,3.65326,-1.47265,1.14113
-3.93064,-6.38,1.54297,-5.99697
5.34932,-9.59607,0.459037,-9.79316
4.08455,-4.35567,-2.66171,7.1729
-3.98193,5.28224,-0.147565,14.1891
6.55302,5.41022,0.689564,3.74135
4.24141,-4.35798,6.82497,-7.55456
-5.34968,-10.098,-0.743958,-9.76477
0.25091,0.236121,-10.9985,-7.13645
-2.59545,7.051,-4.66321,2.92702
-6.21091,0.966214,10.7885,7.68052
2.83783,-8.24137,10.1842,5.08434
8.30328,-6.09542,1.02301,-7.64753
3.90693,4.97597,-8.97412,-8.96875
2.09982,7.2301,-7.00905,-5.88657
5.86928,-3.31673,5.42566,-1.69445
3.79295,-7.88886,9.44438,2.49277
-2.29911,4.86547,-3.89989,6.54969
-1.40437,15.1447,-10.6761,2.25452
0.468012,6.0145,1.05267,-6.55028
-0.581684,-10.2912,5.99805,-6.00562
1.38256,-6.70254,0.0833743,0.872043
2.36319,6.44524,-2.6762,1.44625
4.379,6.03375,-3.5801,0.835146
3.52062,-3.41285,-0.881091,2.88955
2.31027,-6.50622,0.812482,1.62223
1.42422,-0.858001,-3.58465,-2.08374
-3.84421,3.34712,-4.78116,-0.185715
-6.74553,0.228936,-0.16978,0.423371
-3.03156,-5.57317,1.25133,-1.73135
-0.868805,-5.64584,3.15418,3.50556
-0.727009,-4.1081,0.675075,4.3108
4.34331,-3.47156,-4.65852,2.70334
1.15867,-2.27412,-1.79093,-1.7129
-0.0940167,-0.320701,1.39977,-2.96307
2.03061,2.18358,0.298449,0.688135
-2.61459,4.89692,2.94269,0.488373
-0.0451688,4.46809,0.842693,-1.83411
-0.719683,2.96384,-2.93667,1.14473
-3.98506,1.75285,-1.08417,-3.53007
0.13177,3.0841,0.421783,-2.94534
-2.09517,5.83771,3.37326,2.51006
1.27387,5.71297,6.42006,-3.58412
9.65244,2.00204,0.852211,-1.48445
1.11742,2.44321,-1.73974,7.74192
0.0844137,5.52533,-1.29304,5.33353
3.75102,5.11236,4.54493,-6.37905
-5.51944,-1.77994,6.88263,-4.17807
-5.11359,-3.66666,5.9659,-0.477574
4.37343,-2.06655,0.824757,2.66284
3.4194,-3.28961,2.5284,5.33166
0.261352,-7.69132,2.03106,-1.55335
9.15391,-6.62187,-5.51483,-1.62253
-1.57494,2.49379,-8.01904,3.98406
-6.34104,9.68232,-4.48801,-2.5536
-0.5209,5.67271,-1.71988,1.16131
-8.47408,-1.46214,4.60011,4.91715
-3.52819,-2.24484,1.05335,0.606126
1.2238,0.695058,-5.94305,5.86825
-3.85493,2.19172,1.12343,0.118973
4.44982,-4.30713,1.58904,-3.39862
3.53731,-5.88486,3.54901,0.409968
-1.52908,1.10193,4.91507,1.73494
5.98027,8.27542,1.73086,0.500913
0.658379,3.13643,-1.04623,1.45389
-1.98526,-2.16986,0.623198,0.352461
-0.926071,-1.66985,-4.29818,0.282558
-3.42751,2.3559,-4.43462,3.82408
-5.42771,3.22524,-2.51507,3.65776
-0.872067,-0.33602,-0.602284,0.665507
-0.517374,-3.60185,-0.703269,4.66925
-1.74659,-0.733944,-0.787838,3.77349
2.08203,0.234361,-4.65673,0.749967
-2.34756,-1.43963,-3.13575,3.77709
-5.36842,-0.20966,2.46273,0.970915
-2.11634,-0.0477785,2.34919,3.85377
-4.47463,0.976521,4.37565,4.23355
-2.6458,0.902902,3.92826,-2.24012
2.55342,-1.96175,0.233051,-1.21695
-1.36964,-3.28568,1.24083,0.43202
2.16331,0.980182,2.13977,-0.692902
2.51217,2.25991,-1.47142,3.06654
-2.28365,1.20877,-0.228006,3.19698
-0.165261,0.889615,-2.29434,2.56368
-1.93669,3.6919,-3.41815,3.46851
-6.0679,4.88418,-2.89956,2.92025
-3.51924,3.04112,-0.492472,-0.87753
-4.3251,-0.963072,1.65402,-1.15541
-2.34118,-0.627378,1.96263,1.01012
0.9573,1.2672,1.74203,0.873052
2.472,-0.227962,1.47122,1.8759
1.95204,-1.62456,0.57546,2.0134
0.830972,-0.466175,0.359142,0.522388
-0.778444,2.50979,0.264089,1.7972
-3.20607,3.33831,0.712452,1.57409
-2.84283,0.415632,1.57676,1.2266
-3.16482,-1.19762,0.670927,1.61157
-1.41727,1.24307,-0.501165,-0.624729
0.773574,0.781966,-1.4837,-0.0575841
0.970053,-1.15749,0.944635,-0.700685
2.3971,-1.88338,1.43439,-1.73711
2.58951,-0.350661,0.922148,-0.712359
0.560677,1.44874,0.753425,-0.716683
1.40765,1.11522,0.523724,-0.514903
-0.00419997,-1.06123,1.45384,-0.814834
-0.190502,-1.09784,2.05685,-1.25904
0.59487,-0.842677,0.99761,-0.65687
1.28852,-1.9547,1.24662,-1.09055
2.49914,-2.8887,-0.169515,-0.483195
2.39846,-1.7859,-1.62221,-0.000365092
1.34428,-0.676186,-1.47294,-3.33204
1.94118,-0.776379,-2.90922,-1.26639
-2.27904,0.497251,-1.30891,2.36579
-2.6374,2.2145,-0.557868,2.97041
0.400018,1.29473,0.467022,-3.35077
-0.818883,-3.30317,-1.04555,-3.32483
-0.845207,-3.81362,-2.02671,-2.79343
3.58479,-1.05567,-4.23942,0.381287
3.32372,0.262564,0.853304,5.76448
0.147363,-0.997101,2.9831,-0.294387
6.60565,-2.24239,-2.43672,-4.00338
-1.33518,-0.450853,-2.84797,0.660752
-3.08287,4.57032,0.439843,-3.88433
3.18193,4.76053,-0.638989,-3.78604
-3.52549,2.74108,4.01213,3.13082
-3.02357,0.834843,4.7989,0.016498
6.07456,-0.482714,0.358861,-1.81235
0.700027,-3.21409,1.43245,-3.07678
2.41799,-5.65831,1.55399,-1.45275
5.39177,-6.72247,0.13937,1.53446
2.18311,-3.788,4.52271,5.74949
-0.434883,-0.106482,4.4507,-2.74932
4.43787,-1.53915,-4.72793,-8.05137
-0.60531,-1.29036,-4.01082,-2.9341
-4.73747,3.47538,-3.94943,-2.45588
2.5796,6.32173,-3.31979,1.76492
-3.81342,4.13741,1.88205,4.95001
-0.315341,-0.0117117,2.60675,-3.73516
4.73082,-4.77176,-4.81346,-1.41498
-1.09949,-3.89836,-0.956156,0.48088
3.62319,-4.88171,-0.521589,-3.06324
4.51956,-4.59008,-0.745081,4.23874
-5.07208,-0.393095,2.48603,1.9703
3.35764,4.83307,0.563589,-1.15483
-0.474235,6.14954,-1.30698,0.205162
-2.27538,6.48741,0.16889,-1.91396
3.5373,2.064,-4.84395,-0.515047
-1.03843,-1.03221,-4.22397,2.47432
-2.16154,0.322084,-2.74299,4.49428
0.213576,-0.253584,-3.07588,5.01588
-1.90726,-3.8928,2.55736,-2.84344
